especie,familia,modelo,test_start,test_end,n_train,n_test,dic,waic,mbe,nrmse,rae,rmsle,rse,cor,coverage_95,largura_95,fit_time_sec
P. vivax,nbinomial,model5,109,120,11556,1284,94440.82046285749,94640.6612334624,25.023454683474274,0.06088303591512706,0.36240995416671196,0.6755859451927728,0.37658220707228063,0.8011267138188872,0.9369158878504673,436.114670609934,29.91774845123291
P. vivax,nbinomial,model5,121,132,12840,1284,103673.48940123519,103867.23021311797,14.907048167551446,0.051152911510747426,0.32613726325071496,0.7875563016500572,0.25028088546537713,0.8922887389490638,0.8940809968847352,409.5074384072507,14.113164901733398
P. vivax,nbinomial,model5,133,144,14124,1284,111875.20663425463,112090.9372806313,13.498936937150601,0.04127704741564471,0.22499024821908833,0.5479454015426977,0.17158835121037602,0.9276973520047885,0.956386292834891,349.48738943102325,7.868085861206055
P. vivax,nbinomial,model5,145,156,15408,1284,119103.15493874079,119336.68918874177,28.6420185706576,0.05799126912955813,0.275683792965074,0.4826705693667569,0.26617212369735893,0.9224786569999014,0.9805295950155763,320.7086483085566,15.464013576507568
P. vivax,nbinomial,model5,157,168,16692,1284,125863.61621178853,126111.91912912628,13.629418509229259,0.06182461748182757,0.38638748440033205,0.6089391995420469,0.3853893043578218,0.7910766793192885,0.9532710280373832,348.7153039337293,11.269418239593506
P. vivax,nbinomial,model5,169,180,17976,1284,133037.2454352865,133293.92607742554,61.16379222722558,0.07349285637168476,0.37336223399420304,0.7792922196498058,0.36204315231518325,0.9287112119027277,0.9369158878504673,336.59365098082685,8.52242374420166
P. vivax,nbinomial,model5,181,192,19260,1284,140630.09580170864,140882.29340104567,25.744952870150634,0.046817770357109476,0.2704495710813006,0.5691135681056598,0.2045887857576341,0.8982749024027389,0.9727414330218068,497.3097059057299,14.581626415252686
P. vivax,nbinomial,model5,193,204,20544,1284,148385.39286374062,148674.92423513578,17.937860668609932,0.047685444790833906,0.2448987406507597,0.5658123110844316,0.17735744422463276,0.9185400367359674,0.9657320872274143,421.9569608216064,12.6179039478302
P. vivax,nbinomial,model5,205,216,21828,1284,155943.7680570675,156229.55079348347,18.317701740417217,0.04313497927177331,0.2892400715090127,0.6184823593202274,0.23054239687846276,0.9077707563056997,0.956386292834891,338.7660954948246,9.442003726959229
P. falciparum,nbinomial,model5,109,120,11556,1284,68728.91264902425,68918.73518740726,6.99315868417561,0.0522327327192433,0.37685152661534804,0.6194882600122832,0.4051217752344853,0.8495879513344565,0.9742990654205608,98.58940463875992,22.646148920059204
P. falciparum,nbinomial,model5,121,132,12840,1284,73949.81435228727,74152.78754388275,7.733726396591513,0.05567047382640244,0.42249828935426575,0.7517807126485628,0.4748221363899769,0.8105444262402547,0.9182242990654206,95.07382706873516,11.885595798492432
P. falciparum,nbinomial,model5,133,144,14124,1284,78515.25933437777,78737.40347945312,2.87396602593978,0.04588364090247013,0.3917667116328753,0.5620171523831705,0.3890200500891851,0.7935496921078158,0.9836448598130841,100.09231543890117,9.189751625061035
P. falciparum,nbinomial,model5,145,156,15408,1284,81994.82186884253,82225.44517411244,2.478696866634364,0.033824958989595345,0.26045649552964384,0.4331025248046139,0.1470594615298717,0.9436192453178818,0.9914330218068536,64.89468881730025,8.854209423065186
P. falciparum,nbinomial,model5,157,168,16692,1284,85078.121112552,85319.15439239515,2.323216626281618,0.03506465618950059,0.3854859538116389,0.5283490291700689,0.32271853676047696,0.9007521155150595,0.9828660436137072,60.07491718497556,8.61409616470337
P. falciparum,nbinomial,model5,169,180,17976,1284,88107.3413676385,88373.56658851157,6.834682981980735,0.06799445778171523,0.4131484179165629,0.500034127209551,0.5820489498482235,0.8651169657581481,0.985981308411215,40.58051476444198,10.059062004089355
P. falciparum,nbinomial,model5,181,192,19260,1284,91255.0291063682,91532.63867082841,4.432408089121015,0.055740178982151924,0.318399184094112,0.49881699094794657,0.32904381056580534,0.9097341679439026,0.9813084112149533,65.92949387303774,8.934061050415039
P. falciparum,nbinomial,model5,193,204,20544,1284,94340.21630259397,94621.58126725409,3.4697538196222344,0.04282314157614409,0.3227013460103733,0.6239375074882343,0.26353172698642313,0.9199798355155454,0.9571651090342679,50.80884408845925,26.66867470741272
P. falciparum,nbinomial,model5,205,216,21828,1284,97562.07420945687,97842.69100101633,6.26124462020361,0.06070370954044535,0.3921250586773299,0.6280318212784713,0.38416084799007993,0.8999984336430159,0.9680685358255452,46.51086784014267,62.096890687942505
