especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,9,117,294157,19.717361816988888,27.754513131249855,-8.037151314260967,9.178771880322413,153.99089601811264,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,10,118,294157,21.41713438741896,28.116254354037586,-6.699119966618625,9.32325254880897,137.33312482789788,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,11,119,294157,16.65777119021475,27.51816580444804,-10.86039461423329,9.518726394408427,113.5618054304334,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,12,120,294157,19.037452788816854,25.946795199979448,-6.909342411162594,7.12204707010202,124.10889422995186,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,1,109,69841,25.772826849558285,22.098982845516954,3.6738440040413316,5.727294855457396,120.48796552168477,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,2,110,69841,14.31823713864349,16.98277047246279,-2.6645333338193,4.295471141593047,88.52250110966295,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,3,111,69841,28.63647427728698,17.764191912205547,10.872282365081432,4.295471141593047,123.96013802780593,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,4,112,69841,15.75006085250784,15.476398770271262,0.2736620822365783,2.863647427728698,80.18212797640355,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,5,113,69841,15.75006085250784,16.787778663722108,-1.037717811214268,2.863647427728698,88.77307025958964,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,6,114,69841,8.590942283186093,18.798037161703718,-10.207094878517625,5.727294855457396,98.86742744233324,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,7,115,69841,14.31823713864349,23.615528511351908,-9.297291372708418,5.727294855457396,141.14202259417812,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,8,116,69841,12.886413424779143,26.302932123150956,-13.416518698371814,5.727294855457396,116.12090319439858,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,9,117,69841,5.727294855457396,26.270261792292114,-20.542966936834716,5.727294855457396,134.7346114746351,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,10,118,69841,7.159118569321745,29.016551535655125,-21.85743296633338,7.159118569321745,154.38639194742302,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,11,119,69841,11.454589710914792,27.100759431317428,-15.646169720402636,8.590942283186093,158.93243223894274,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,12,120,69841,12.886413424779143,22.580066041864843,-9.6936526170857,7.159118569321745,117.62431809395608,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,1,109,228654,11.370892265169207,10.185018302433331,1.1858739627358759,2.831789516037332,55.02855843326586,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,2,110,228654,9.184182214175129,8.820532996958544,0.36364921721658483,3.0613940713917094,43.29685900968275,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,3,111,228654,11.370892265169207,10.444578586114668,0.9263136790545392,2.624052061192894,49.67111880833046,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,4,112,228654,5.6854461325846035,10.18341688397438,-4.497970751389776,2.3944475058385164,51.62822430397017,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,5,113,228654,7.8721561835786815,10.381081486073418,-2.5089253024947364,2.624052061192894,56.209381860802765,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,6,114,228654,6.560130152982235,10.217470899682457,-3.657340746700222,3.2691315262361473,50.96127773841699,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,7,115,228654,15.744312367157363,10.736902408498498,5.007409958658865,2.831789516037332,60.14545995259212,TRUE,109
