especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,nbinomial,model5,11001,Porto Velho,RO,2012,1,109,559543,340.992559999857,283.00776121398866,57.98479878586835,102.44074181966354,1676.5422854007636,TRUE,109
P. vivax,nbinomial,model5,11001,Porto Velho,RO,2012,2,110,559543,263.2505455344808,227.95732970891993,35.29321582556088,83.44756345803629,1243.2288492573402,TRUE,109
P. vivax,nbinomial,model5,11001,Porto Velho,RO,2012,3,111,559543,284.1604666665475,250.2983307381984,33.86213592834912,93.99188266138617,1244.9802785487443,TRUE,109
P. vivax,nbinomial,model5,11002,Guajará-Mirim,RO,2012,1,109,73193,91.53880835599033,114.04766306313515,-22.50885470714482,36.17149180932603,599.0326943833422,TRUE,109
P. vivax,nbinomial,model5,11002,Guajará-Mirim,RO,2012,2,110,73193,94.27131009796018,94.18429614960678,0.08701394835340182,26.607735712431516,470.2293935212375,TRUE,109
P. vivax,nbinomial,model5,11002,Guajará-Mirim,RO,2012,3,111,73193,94.27131009796018,107.202572985581,-12.931262887620818,35.52252264560819,481.2277130326661,TRUE,109
P. vivax,nbinomial,model5,11003,Ariquemes,RO,2012,1,109,176003,136.3613120230905,169.69314453348395,-33.33183251039344,55.92234223280285,855.4967813048638,TRUE,109
P. vivax,nbinomial,model5,11003,Ariquemes,RO,2012,2,110,176003,110.79356601876106,134.91231943206157,-24.11875341330051,46.021942807793046,761.3080458855814,TRUE,109
P. vivax,nbinomial,model5,11003,Ariquemes,RO,2012,3,111,176003,111.92991028562012,144.89939430540932,-32.96948401978919,41.4765657403567,689.3348408833933,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,1,109,294157,22.097043415590996,24.62275666081076,-2.525713245219766,6.960568675911164,123.74344312730958,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,2,110,294157,21.75708890150498,18.847171276671904,2.9099176248330743,6.280659647739133,100.12510326118364,TRUE,109
P. vivax,nbinomial,model5,11004,Ji-Paraná,RO,2012,3,111,294157,20.737225359246935,20.17122987154382,0.5659954877031161,6.102183527843976,114.39469398994399,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,1,109,69841,25.772826849558285,19.927091574553643,5.8457352750046425,4.295471141593047,96.68389627869014,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,2,110,69841,14.31823713864349,15.344657086183792,-1.0264199475403029,3.5437636918142656,85.98101401755409,TRUE,109
P. vivax,nbinomial,model5,11005,Alvorada D'Oeste,RO,2012,3,111,69841,28.63647427728698,16.033516195532265,12.602958081754714,3.5437636918142656,88.77307025958964,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,1,109,228654,11.370892265169207,9.176532638749212,2.1943596264199954,2.831789516037332,56.29685026284246,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,2,110,228654,9.184182214175129,7.961379285898949,1.22280292827618,2.1867100509940784,43.362460311212516,TRUE,109
P. vivax,nbinomial,model5,11006,Cacoal,RO,2012,3,111,228654,11.370892265169207,9.41716531051025,1.9537269546589577,2.1867100509940784,55.60803659677936,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,1,109,136730,4.388210341549038,7.73161182601173,-3.3434014844626923,2.194105170774519,40.261829883712394,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,2,110,136730,6.582315512323557,7.087385520879385,-0.505070008555828,1.462736780516346,38.79909310319604,TRUE,109
P. vivax,nbinomial,model5,11007,Vilhena,RO,2012,3,111,136730,7.31368390258173,8.068230363018484,-0.754546460436754,2.194105170774519,39.1464930885687,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,1,109,51890,7.708614376565812,6.360167184799605,1.3484471917662075,0,35.70052033147037,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,2,110,51890,0,4.946595370322198,-4.946595370322198,0,22.210445172480203,TRUE,109
P. vivax,nbinomial,model5,11008,Colorado do Oeste,RO,2012,3,111,51890,3.854307188282906,5.107567311212598,-1.2532601229296922,0,25.05299672383889,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,1,109,135803,1572.1302180364205,1249.4797103671465,322.650507669274,488.5569538228169,6991.432442582267,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,2,110,135803,1248.1314845769239,893.3840097348877,354.7474748420361,327.91985449511424,6455.380219877316,TRUE,109
P. vivax,nbinomial,model5,12001,Cruzeiro do Sul,AC,2012,3,111,135803,1029.4323394917637,870.6306022937235,158.8017371980402,268.58758643034395,4946.4113458465545,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,1,109,76221,17.05566707337873,41.245071352937735,-24.189404279559007,9.80700856719277,262.4604767714934,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,2,110,76221,13.119743902599021,33.022610587933016,-19.902866685333997,7.871846341559412,198.92811692315752,TRUE,109
P. vivax,nbinomial,model5,12002,Tarauacá,AC,2012,3,111,76221,7.871846341559412,33.308415057713745,-25.436568716154333,9.183820731819315,205.06159719762232,FALSE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,1,109,52651,1.8992991586104726,0.9975069446883795,0.9017922139220931,0,7.59719663444189,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,2,110,52651,0,0.8890652293385303,-0.8890652293385303,0,7.59719663444189,TRUE,109
P. vivax,nbinomial,model5,12003,Sena Madureira,AC,2012,3,111,52651,7.59719663444189,0.9112371517871085,6.685959482654782,0,8.594328692712345,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,1,109,433224,24.467711853452254,15.295367320118674,9.17234453333358,3.5720551031337138,80.78961461045556,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,2,110,433224,21.46695473934962,12.69434969223854,8.772605047111082,3.9240669953649845,68.93085332299223,TRUE,109
P. vivax,nbinomial,model5,12004,Rio Branco,AC,2012,3,111,433224,12.695510867357303,14.992462292262495,-2.296951424905192,4.154894465680572,71.40647794212686,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,2.6546923178357833,10.484401413174119,0,16.42386716376238,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,1.849631706650869,8.004688591606559,0,12.358960040731152,TRUE,109
P. vivax,nbinomial,model5,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,1.8645731155863157,-0.22218639921007788,0,11.496707014633666,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,1,109,99826,1045.8197263238035,562.6160699026495,483.20365642115394,145.10247831226334,2406.3119828501576,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,2,110,99826,1017.7709214032417,446.79539981464865,570.975521588593,126.47005790074735,1872.4079899024227,TRUE,109
P. vivax,nbinomial,model5,13001,Rio Negro,AM,2012,3,111,99826,897.5617574579769,486.0269556063687,411.5348018516082,143.52473303548174,2124.421493398513,TRUE,109
P. vivax,nbinomial,model5,13002,Japurá,AM,2012,1,109,25044,43.9226960549433,12.54861911622796,31.37407693871534,0,82.15540648458686,TRUE,109
P. vivax,nbinomial,model5,13002,Japurá,AM,2012,2,110,25044,107.81025395304265,9.463144778917588,98.34710917412505,0,59.89458552946814,FALSE,109
P. vivax,nbinomial,model5,13002,Japurá,AM,2012,3,111,25044,143.74700527072352,11.173380674763177,132.57362459596035,0,61.99089602299943,FALSE,109
P. vivax,nbinomial,model5,13003,Alto Solimões,AM,2012,1,109,231482,292.89534391442965,114.05447403991201,178.84086987451764,39.72231102202332,629.066190891732,TRUE,109
P. vivax,nbinomial,model5,13003,Alto Solimões,AM,2012,2,110,231482,447.5509974857656,130.42214184494372,317.1288556408219,49.40988932184793,695.7884414338906,TRUE,109
P. vivax,nbinomial,model5,13003,Alto Solimões,AM,2012,3,111,231482,834.1901314141056,172.6443259306015,661.5458054835042,65.39385351776812,1012.4221321744219,TRUE,109
P. vivax,nbinomial,model5,13004,Juruá,AM,2012,1,109,131695,532.2905197615703,252.5586200263549,279.7318997352154,91.87896275485022,1224.9136261817075,TRUE,109
P. vivax,nbinomial,model5,13004,Juruá,AM,2012,2,110,131695,527.7345381373628,224.4307321469355,303.30380599042735,84.28566004783781,1142.4123922700162,TRUE,109
P. vivax,nbinomial,model5,13004,Juruá,AM,2012,3,111,131695,981.0547097460042,289.5208952920046,691.5338144539996,107.78693192604123,1454.1364516496433,TRUE,109
P. vivax,nbinomial,model5,13005,Tefé,AM,2012,1,109,87520,286.79159049360146,125.74358499527875,161.0480054983227,30.850091407678242,608.2324040219369,TRUE,109
P. vivax,nbinomial,model5,13005,Tefé,AM,2012,2,110,87520,294.7897623400366,117.96527516894288,176.82448717109372,30.850091407678242,700.097120658135,TRUE,109
P. vivax,nbinomial,model5,13005,Tefé,AM,2012,3,111,87520,298.217550274223,148.24195146945044,149.97559880477257,47.76051188299819,966.9218464350993,TRUE,109
P. vivax,nbinomial,model5,13006,Coari,AM,2012,1,109,156671,72.12566460927677,50.68195219007911,21.44371241919766,17.536748983538754,266.6734749889892,TRUE,109
P. vivax,nbinomial,model5,13006,Coari,AM,2012,2,110,156671,103.40139528055606,54.2429605120782,49.15843476847786,23.281270943569645,258.83858531572525,TRUE,109
P. vivax,nbinomial,model5,13006,Coari,AM,2012,3,111,156671,132.12400508071053,68.69642774631407,63.42757733439646,22.642990725788437,351.93175507911434,TRUE,109
P. vivax,nbinomial,model5,13007,Manaus,AM,2012,1,109,2106861,74.37605043711949,61.70759326251007,12.668457174609415,17.260274882870775,363.2857127261834,TRUE,109
P. vivax,nbinomial,model5,13007,Manaus,AM,2012,2,110,2106861,57.09916316263864,54.7186137390073,2.3805494236313365,21.50711413804708,277.29760055361976,TRUE,109
P. vivax,nbinomial,model5,13007,Manaus,AM,2012,3,111,2106861,50.12195868640599,58.219663209625026,-8.097704523219036,20.11641964040343,318.2720644598762,TRUE,109
P. vivax,nbinomial,model5,13008,Rio Preto da Eva,AM,2012,1,109,55600,303.9568345323741,259.4908899266673,44.465944605706795,79.90107913669065,1201.9784172661866,TRUE,109
P. vivax,nbinomial,model5,13008,Rio Preto da Eva,AM,2012,2,110,55600,212.23021582733813,181.79143684892406,30.438778978414064,57.464028776978424,821.8075539568339,TRUE,109
P. vivax,nbinomial,model5,13008,Rio Preto da Eva,AM,2012,3,111,55600,197.84172661870502,155.63876298179798,42.20296363690704,49.41546762589928,655.3956834532368,TRUE,109
P. vivax,nbinomial,model5,13009,Itacoatiara,AM,2012,1,109,156384,23.02025782688766,18.1617889204347,4.858468906452963,5.11561285041948,117.27542459586635,TRUE,109
P. vivax,nbinomial,model5,13009,Itacoatiara,AM,2012,2,110,156384,18.544096582770617,13.861174324042901,4.682922258727716,3.83670963781461,77.43758952322483,TRUE,109
P. vivax,nbinomial,model5,13009,Itacoatiara,AM,2012,3,111,156384,7.033967669326786,13.401843398597288,-6.367875729270502,3.83670963781461,70.43559443421313,TRUE,109
P. vivax,nbinomial,model5,13010,Parintins,AM,2012,1,109,248506,20.120238545548194,11.694385628879218,8.425852916668976,2.8168333963767473,63.811336547206075,TRUE,109
P. vivax,nbinomial,model5,13010,Parintins,AM,2012,2,110,248506,14.084166981883737,9.378285927327859,4.705881054555878,2.203166120737528,58.33863166281682,TRUE,109
P. vivax,nbinomial,model5,13010,Parintins,AM,2012,3,111,248506,19.71783377463723,10.680467648595886,9.037366126041345,2.203166120737528,67.59394139376899,TRUE,109
P. vivax,nbinomial,model5,13011,Boca do Acre,AM,2012,1,109,49500,68.68686868686869,54.9580129860374,13.72885570083129,12.121212121212121,282.92929292929284,TRUE,109
P. vivax,nbinomial,model5,13011,Boca do Acre,AM,2012,2,110,49500,58.58585858585859,45.21830353147555,13.36755505438304,14.14141414141414,230.90909090909037,TRUE,109
P. vivax,nbinomial,model5,13011,Boca do Acre,AM,2012,3,111,49500,133.33333333333334,50.74978635834412,82.58354697498922,12.121212121212121,326.4141414141412,TRUE,109
P. vivax,nbinomial,model5,13012,Purus,AM,2012,1,109,70911,277.81303323884873,166.3819713814311,111.43106185741763,59.2291745991454,823.1797605449082,TRUE,109
P. vivax,nbinomial,model5,13012,Purus,AM,2012,2,110,70911,315.8889311954422,165.44843733010617,150.440493865336,55.66837303098251,1045.6769753634833,TRUE,109
P. vivax,nbinomial,model5,13012,Purus,AM,2012,3,111,70911,492.16623655004156,251.76657031362998,240.39966623641158,69.03019277686113,1397.7732650787561,TRUE,109
P. vivax,nbinomial,model5,13013,Madeira,AM,2012,1,109,170985,162.0025148404831,182.60960276315456,-20.607087922671468,54.91709799105186,1018.4665321519427,TRUE,109
P. vivax,nbinomial,model5,13013,Madeira,AM,2012,2,110,170985,103.51785244319677,179.54315407676248,-76.0253016335657,51.13021610082757,977.6296166330376,TRUE,109
P. vivax,nbinomial,model5,13013,Madeira,AM,2012,3,111,170985,106.44208556306108,236.19915419902287,-129.7570686359618,83.51609790332486,1382.9137058806327,TRUE,109
P. vivax,nbinomial,model5,14001,Boa Vista,RR,2012,1,109,334076,144.27854739640082,158.0241077518723,-13.745560355471468,54.733054754008066,936.1791927585332,TRUE,109
P. vivax,nbinomial,model5,14001,Boa Vista,RR,2012,2,110,334076,124.82189681389862,124.05515464647775,0.7667421674208725,35.418587387301095,668.1488643302716,TRUE,109
P. vivax,nbinomial,model5,14001,Boa Vista,RR,2012,3,111,334076,122.72656521270609,119.6911639916216,3.0354012210844985,38.52416815335434,770.5132963756747,TRUE,109
