codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120034,1200344,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6915,2003,Manoel Urbano,12003,Sena Madureira,12,AC,2,0,84.36607142857143,298.9392857142857
120035,1200351,2,2,26.5,10.5,3.5,0.5,0.5,0,0,0,0,0.5,8362,2003,Marechal Thaumaturgo,12001,Cruzeiro do Sul,12,AC,2,2,95.02678571428572,298.11642857142857
120038,1200385,2,5,15,3.6,3.6,0,0.4,0,0,0,0.2,0,16131,2003,Plácido de Castro,12004,Rio Branco,12,AC,2,5,95.33035714285714,297.33964285714285
120080,1200807,2,3,42.333333333333336,3.6666666666666665,3,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,0.6666666666666666,12116,2003,Porto Acre,12004,Rio Branco,12,AC,2,3,95.33035714285714,297.33964285714285
120039,1200393,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,2003,Porto Walter,12001,Cruzeiro do Sul,12,AC,2,0,91.8125,298.25
120040,1200401,2,34,23.5,7.323529411764706,3.823529411764706,0.5882352941176471,0,0.02941176470588235,0,0.02941176470588235,0.3235294117647059,0.7058823529411765,274555,2003,Rio Branco,12004,Rio Branco,12,AC,2,34,95.33035714285714,297.33964285714285
120042,1200427,2,33,15.969696969696969,2.939393939393939,3.696969696969697,0.21212121212121213,0.24242424242424243,0,0,0,0.0303030303030303,0.42424242424242425,8541,2003,Rodrigues Alves,12001,Cruzeiro do Sul,12,AC,2,33,91.8125,298.25
120043,1200435,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2003,Santa Rosa do Purus,12003,Sena Madureira,12,AC,2,0,84.36607142857143,298.9392857142857
120050,1200500,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31129,2003,Sena Madureira,12003,Sena Madureira,12,AC,2,0,95.33035714285714,297.33964285714285
120045,1200450,2,5,23.2,1.8,4,1,0,0,0,0,0.4,1,21174,2003,Senador Guiomard,12004,Rio Branco,12,AC,2,5,95.33035714285714,297.33964285714285
120060,1200609,2,4,14.5,4.75,3.5,0.25,0.25,0,0,0,0,0.5,26834,2003,Tarauacá,12002,Tarauacá,12,AC,2,4,95.34821428571428,296.26
120070,1200708,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12357,2003,Xapuri,12005,Brasiléia,12,AC,2,0,95.33035714285714,297.33964285714285
