codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
160010,1600105,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7265,2003,Amapá,16002,Amapá,16,AP,2,0,91.14285714285714,298.90714285714284
160020,1600204,2,4,27.25,0.5,2,0,0,0,1,0,0,0.75,7218,2003,Calçoene,16001,Oiapoque,16,AP,2,4,91.14285714285714,298.90714285714284
160021,1600212,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3774,2003,Cutias,16003,Macapá,16,AP,2,0,95.49107142857144,298.0282142857143
160023,1600238,2,12,20.416666666666668,6.333333333333333,3.9166666666666665,0.75,0,0,0.08333333333333333,0,0.9166666666666666,0.75,3935,2003,Ferreira Gomes,16003,Macapá,16,AP,2,12,95.49107142857144,298.0282142857143
160025,1600253,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,2003,Itaubal,16003,Macapá,16,AP,2,0,95.49107142857144,298.0282142857143
160027,1600279,2,10,29.6,1.7,2.6,0.2,0,0,0.8,0,0.8,0.3,32133,2003,Laranjal do Jari,16004,Mazagão,16,AP,2,10,97.90178571428572,296.7371428571428
160030,1600303,2,8,24.875,3.75,3.5,0.125,0,0,0.125,0,1,1,318761,2003,Macapá,16003,Macapá,16,AP,2,8,95.49107142857144,298.0282142857143
160040,1600402,2,25,12.24,3.36,4.44,0.12,0.04,0.04,0,0.04,0,0.56,12933,2003,Mazagão,16004,Mazagão,16,AP,2,25,97.90178571428572,296.7371428571428
160050,1600501,2,1,15,4,2,0,0,0,0,0,0,1,14528,2003,Oiapoque,16001,Oiapoque,16,AP,2,1,91.82142857142856,298.0703571428571
160015,1600154,2,37,26.945945945945947,2.1621621621621623,4.081081081081081,0.8918918918918919,0,0,0.02702702702702703,0,0.4594594594594595,0.5405405405405406,4794,2003,Pedra Branca do Amapari,16003,Macapá,16,AP,2,37,97.90178571428572,296.7371428571428
160053,1600535,2,44,24.613636363636363,2.6818181818181817,3.727272727272727,0.3636363636363637,0.04545454545454545,0,0.04545454545454545,0.09090909090909093,0.3181818181818182,0.8409090909090909,12828,2003,Porto Grande,16003,Macapá,16,AP,2,44,97.90178571428572,296.7371428571428
160055,1600550,2,1,26,15,6,0,0,0,1,0,0,1,2553,2003,Pracuúba,16002,Amapá,16,AP,2,1,91.14285714285714,298.90714285714284
160060,1600600,2,25,23.92,3.04,3.32,0.16,0.16,0,0.08,0.04,0.72,0.6,89369,2003,Santana,16003,Macapá,16,AP,2,25,95.49107142857144,298.0282142857143
