codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
140020,1400209,8,1,33,0,4,0,0,0,0,0,0,1,15987,2003,Caracaraí,14003,Caracaraí,14,RR,8,1,94.0483870967742,296.7016129032258
140023,1400233,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779,2003,Caroebe,14004,Sudeste de Roraima,14,RR,8,0,94.61290322580643,296.93870967741935
140028,1400282,8,2,10,3,4,0.5,0,0,0,0,0,1,5411,2003,Iracema,14003,Caracaraí,14,RR,8,2,94.0483870967742,296.7016129032258
140030,1400308,8,1,27,0,2,1,0,0,0,0,0,1,11445,2003,Mucajaí,14003,Caracaraí,14,RR,8,1,94.0483870967742,296.7016129032258
140040,1400407,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5743,2003,Normandia,14002,Nordeste de Roraima,14,RR,8,0,93.16129032258064,295.86129032258066
140045,1400456,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7592,2003,Pacaraima,14001,Boa Vista,14,RR,8,0,93.16129032258064,295.86129032258066
140047,1400472,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21944,2003,Rorainópolis,14004,Sudeste de Roraima,14,RR,8,0,94.61290322580643,296.93870967741935
140050,1400506,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5259,2003,São João da Baliza,14004,Sudeste de Roraima,14,RR,8,0,94.61290322580643,296.93870967741935
140060,1400605,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5891,2003,São Luiz,14004,Sudeste de Roraima,14,RR,8,0,94.61290322580643,296.93870967741935
140070,1400704,8,5,11.6,2.2,2.8,0.2,0,0,0,0,0,1,6111,2003,Uiramutã,14002,Nordeste de Roraima,14,RR,8,5,93.16129032258064,295.86129032258066
140005,1400050,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19971,2003,Alto Alegre,14001,Boa Vista,14,RR,9,0,93.25,295.859
140002,1400027,9,4,31.25,0.75,2.75,0.5,0.25,0,0,0,0,0.75,5684,2003,Amajari,14001,Boa Vista,14,RR,9,4,93.25,295.859
140010,1400100,9,19,30.789473684210527,4.315789473684211,3.3157894736842106,0.15789473684210523,0,0,0,0.05263157894736842,0.9473684210526316,0.3157894736842105,221127,2003,Boa Vista,14001,Boa Vista,14,RR,9,19,94.39166666666668,296.97366666666665
140015,1400159,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11949,2003,Bonfim,14002,Nordeste de Roraima,14,RR,9,0,94.39166666666668,296.97366666666665
140017,1400175,9,21,25.714285714285715,1.7142857142857142,3.238095238095238,0.47619047619047616,0.1904761904761905,0.04761904761904761,0,0.04761904761904761,0,0.6190476190476191,9511,2003,Cantá,14002,Nordeste de Roraima,14,RR,9,21,94.39166666666668,296.97366666666665
140020,1400209,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15987,2003,Caracaraí,14003,Caracaraí,14,RR,9,0,94.39166666666668,296.97366666666665
140023,1400233,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779,2003,Caroebe,14004,Sudeste de Roraima,14,RR,9,0,95.13333333333334,297.0063333333333
140028,1400282,9,3,31,2.3333333333333335,3.3333333333333335,0.6666666666666666,0,0,0,0,0,1,5411,2003,Iracema,14003,Caracaraí,14,RR,9,3,94.39166666666668,296.97366666666665
140030,1400308,9,2,27,4,3,0.5,0,0,0,0,0.5,0.5,11445,2003,Mucajaí,14003,Caracaraí,14,RR,9,2,94.39166666666668,296.97366666666665
140040,1400407,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5743,2003,Normandia,14002,Nordeste de Roraima,14,RR,9,0,91.79166666666669,296.33933333333334
140045,1400456,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7592,2003,Pacaraima,14001,Boa Vista,14,RR,9,0,91.79166666666669,296.33933333333334
140047,1400472,9,15,20.133333333333333,1.6,3.7333333333333334,0.7333333333333333,0,0.06666666666666667,0,0,0,0.7333333333333333,21944,2003,Rorainópolis,14004,Sudeste de Roraima,14,RR,9,15,95.13333333333334,297.0063333333333
140050,1400506,9,2,18.5,7,3.5,0.5,0.5,0,0,0,0.5,0.5,5259,2003,São João da Baliza,14004,Sudeste de Roraima,14,RR,9,2,95.13333333333334,297.0063333333333
140060,1400605,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5891,2003,São Luiz,14004,Sudeste de Roraima,14,RR,9,0,95.13333333333334,297.0063333333333
140070,1400704,9,1,20,1,2,0,1,0,0,0,0,0,6111,2003,Uiramutã,14002,Nordeste de Roraima,14,RR,9,1,91.79166666666669,296.33933333333334
140005,1400050,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19971,2003,Alto Alegre,14001,Boa Vista,14,RR,10,0,94.5483870967742,296.08193548387095
140002,1400027,10,8,23.75,2.25,3.5,0.375,0.125,0,0.125,0,0,0.75,5684,2003,Amajari,14001,Boa Vista,14,RR,10,8,94.5483870967742,296.08193548387095
140010,1400100,10,24,30.5,3.2916666666666665,3.5,0.2916666666666667,0.04166666666666666,0.04166666666666666,0,0.04166666666666666,1,0.7916666666666666,221127,2003,Boa Vista,14001,Boa Vista,14,RR,10,24,96.0241935483871,297.06032258064516
140015,1400159,10,1,2,0,4,1,0,0,0,0,0,1,11949,2003,Bonfim,14002,Nordeste de Roraima,14,RR,10,1,96.0241935483871,297.06032258064516
140017,1400175,10,21,22.857142857142858,1.4285714285714286,2.9047619047619047,0.5714285714285714,0,0,0,0,0,0.7142857142857143,9511,2003,Cantá,14002,Nordeste de Roraima,14,RR,10,21,96.0241935483871,297.06032258064516
140020,1400209,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15987,2003,Caracaraí,14003,Caracaraí,14,RR,10,0,96.0241935483871,297.06032258064516
140023,1400233,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779,2003,Caroebe,14004,Sudeste de Roraima,14,RR,10,0,96.0725806451613,297.161935483871
140028,1400282,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5411,2003,Iracema,14003,Caracaraí,14,RR,10,0,96.0241935483871,297.06032258064516
140030,1400308,10,5,37.2,1.2,3.2,0.4,0.6,0,0,0,0,0.4,11445,2003,Mucajaí,14003,Caracaraí,14,RR,10,5,96.0241935483871,297.06032258064516
140040,1400407,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5743,2003,Normandia,14002,Nordeste de Roraima,14,RR,10,0,92.62903225806453,296.5116129032258
