codMicroRes,nomeMicroRes,idMes,mes,ano,codUF,siglaUF,populacao,numCasos,rhum,temp,Y
11001,Porto Velho,1,1,2003,11,RO,448529,902,94.86405529953917,297.73654377880183,902
11001,Porto Velho,2,2,2003,11,RO,448529,692,96.61989795918369,297.1415816326531,692
11001,Porto Velho,3,3,2003,11,RO,448529,874,96.17511520737327,297.255069124424,874
11001,Porto Velho,4,4,2003,11,RO,448529,986,95.24404761904762,297.21609523809525,986
11001,Porto Velho,5,5,2003,11,RO,448529,732,93.3778801843318,296.9376497695853,732
11001,Porto Velho,6,6,2003,11,RO,448529,1085,85.64404761904763,297.182,1085
11001,Porto Velho,7,7,2003,11,RO,448529,1163,66.23041474654379,298.3763133640553,1163
11001,Porto Velho,8,8,2003,11,RO,448529,1179,71.67396313364056,297.43548387096774,1179
11001,Porto Velho,9,9,2003,11,RO,448529,750,70.66785714285714,298.6187142857143,750
11001,Porto Velho,10,10,2003,11,RO,448529,1717,89.08870967741936,297.7590322580645,1717
11001,Porto Velho,11,11,2003,11,RO,448529,1548,93.6654761904762,297.5325238095238,1548
11001,Porto Velho,12,12,2003,11,RO,448529,1371,94.00691244239631,297.5937788018433,1371
11001,Porto Velho,13,1,2004,11,RO,499785,1607,95.1047619047619,297.40104761904763,1607
11001,Porto Velho,14,2,2004,11,RO,499785,1130,95.52955665024632,297.02862068965516,1130
11001,Porto Velho,15,3,2004,11,RO,499785,1284,95.95967741935483,297.2199078341014,1284
11001,Porto Velho,16,4,2004,11,RO,499785,1257,95.16190476190476,297.24071428571426,1257
11001,Porto Velho,17,5,2004,11,RO,499785,1103,93.48617511520737,295.82055299539167,1103
11001,Porto Velho,18,6,2004,11,RO,499785,1191,82.6595238095238,296.5647619047619,1191
11001,Porto Velho,19,7,2004,11,RO,499785,1305,79.67626728110599,297.2572811059908,1305
11001,Porto Velho,20,8,2004,11,RO,499785,968,63.05184331797235,298.9258064516129,968
11001,Porto Velho,21,9,2004,11,RO,499785,1014,74.96309523809524,298.94780952380955,1014
11001,Porto Velho,22,10,2004,11,RO,499785,876,90.32488479262673,298.1169124423963,876
11001,Porto Velho,23,11,2004,11,RO,499785,1074,93.15595238095239,297.82514285714285,1074
11001,Porto Velho,24,12,2004,11,RO,499785,833,95.92972350230414,297.3967741935484,833
11001,Porto Velho,25,1,2005,11,RO,486014,868,95.21198156682027,297.5674193548387,868
11001,Porto Velho,26,2,2005,11,RO,486014,884,96.17857142857143,297.5534183673469,884
11001,Porto Velho,27,3,2005,11,RO,486014,911,96.08064516129033,297.50797235023043,911
11001,Porto Velho,28,4,2005,11,RO,486014,848,94.17976190476189,297.2755714285714,848
11001,Porto Velho,29,5,2005,11,RO,486014,1065,92.56105990783409,297.4905069124424,1065
11001,Porto Velho,30,6,2005,11,RO,486014,1364,85.48809523809524,297.5455238095238,1364
11001,Porto Velho,31,7,2005,11,RO,486014,1142,68.23847926267281,297.4653917050691,1142
11001,Porto Velho,32,8,2005,11,RO,486014,860,56.814516129032256,299.98447004608295,860
11001,Porto Velho,33,9,2005,11,RO,486014,807,66.33214285714286,299.45514285714285,807
11001,Porto Velho,34,10,2005,11,RO,486014,872,90.38594470046084,298.1005529953917,872
11001,Porto Velho,35,11,2005,11,RO,486014,1468,93.31547619047618,297.8882857142857,1468
11001,Porto Velho,36,12,2005,11,RO,486014,1162,95.13479262672813,297.3015668202765,1162
11001,Porto Velho,37,1,2006,11,RO,499936,1053,95.53571428571428,297.30723502304147,1053
11001,Porto Velho,38,2,2006,11,RO,499936,726,95.95025510204081,297.4361224489796,726
11001,Porto Velho,39,3,2006,11,RO,499936,821,95.57258064516128,297.38672811059905,821
11001,Porto Velho,40,4,2006,11,RO,499936,902,95.32261904761904,297.04214285714284,902
11001,Porto Velho,41,5,2006,11,RO,499936,777,89.2684331797235,295.4957142857143,777
11001,Porto Velho,42,6,2006,11,RO,499936,729,78.63571428571429,298.09309523809526,729
11001,Porto Velho,43,7,2006,11,RO,499936,1077,71.67281105990784,298.5242857142857,1077
11001,Porto Velho,44,8,2006,11,RO,499936,1069,61.56221198156682,299.8864516129032,1069
11001,Porto Velho,45,9,2006,11,RO,499936,705,76.69761904761904,298.7550476190476,705
11001,Porto Velho,46,10,2006,11,RO,499936,927,91.29493087557604,298.2794470046083,927
11001,Porto Velho,47,11,2006,11,RO,499936,1386,90.22619047619047,298.14209523809524,1386
11001,Porto Velho,48,12,2006,11,RO,499936,1054,92.39631336405529,298.0503225806452,1054
11001,Porto Velho,49,1,2007,11,RO,493445,957,93.80069124423963,298.0536866359447,957
11001,Porto Velho,50,2,2007,11,RO,493445,902,94.3048469387755,297.8609693877551,902
11001,Porto Velho,51,3,2007,11,RO,493445,891,94.95161290322581,297.36889400921655,891
11001,Porto Velho,52,4,2007,11,RO,493445,785,93.79047619047618,297.73785714285714,785
11001,Porto Velho,53,5,2007,11,RO,493445,724,92.61290322580646,296.3605529953917,724
11001,Porto Velho,54,6,2007,11,RO,493445,793,82.29285714285714,297.6432380952381,793
11001,Porto Velho,55,7,2007,11,RO,493445,872,75.23387096774194,297.5695391705069,872
11001,Porto Velho,56,8,2007,11,RO,493445,1048,54.77880184331797,300.01589861751154,1048
11001,Porto Velho,57,9,2007,11,RO,493445,497,82.9952380952381,298.25585714285717,497
11001,Porto Velho,58,10,2007,11,RO,493445,535,90.35023041474655,298.05391705069127,535
11001,Porto Velho,59,11,2007,11,RO,493445,447,92.44166666666668,297.84514285714283,447
11001,Porto Velho,60,12,2007,11,RO,493445,440,94.63018433179724,297.4332258064516,440
11001,Porto Velho,61,1,2008,11,RO,486887,269,95.6357142857143,297.20533333333333,269
11001,Porto Velho,62,2,2008,11,RO,486887,316,95.36945812807883,297.05320197044335,316
11001,Porto Velho,63,3,2008,11,RO,486887,174,95.9320276497696,296.9468202764977,174
11001,Porto Velho,64,4,2008,11,RO,486887,246,94.72619047619047,297.1328571428571,246
11001,Porto Velho,65,5,2008,11,RO,486887,236,92.3052995391705,296.6453456221198,236
11001,Porto Velho,66,6,2008,11,RO,486887,240,87.25357142857142,296.3459523809524,240
11001,Porto Velho,67,7,2008,11,RO,486887,375,70.87672811059907,299.0582949308756,375
11001,Porto Velho,68,8,2008,11,RO,486887,342,81.17281105990783,298.8537788018433,342
11001,Porto Velho,69,9,2008,11,RO,486887,296,78.2702380952381,298.5327142857143,296
11001,Porto Velho,70,10,2008,11,RO,486887,295,88.04608294930875,298.5507373271889,295
11001,Porto Velho,71,11,2008,11,RO,486887,330,94.67976190476192,297.97009523809527,330
11001,Porto Velho,72,12,2008,11,RO,486887,290,95.74769585253456,297.1781105990783,290
11001,Porto Velho,73,1,2009,11,RO,493445,205,95.96658986175115,297.1964516129032,205
11001,Porto Velho,74,2,2009,11,RO,493445,177,96.14285714285712,297.1838775510204,177
11001,Porto Velho,75,3,2009,11,RO,493445,165,95.64516129032258,297.23976958525344,165
11001,Porto Velho,76,4,2009,11,RO,493445,129,96.51071428571429,297.28871428571426,129
11001,Porto Velho,77,5,2009,11,RO,493445,180,94.29032258064517,297.3128571428571,180
11001,Porto Velho,78,6,2009,11,RO,493445,173,92.44880952380953,296.5961428571428,173
11001,Porto Velho,79,7,2009,11,RO,493445,215,85.73502304147466,297.57972350230415,215
11001,Porto Velho,80,8,2009,11,RO,493445,188,82.43778801843318,298.1552073732719,188
11001,Porto Velho,81,9,2009,11,RO,493445,214,87.81071428571428,298.317,214
11001,Porto Velho,82,10,2009,11,RO,493445,167,90.08410138248848,298.29211981566823,167
11001,Porto Velho,83,11,2009,11,RO,493445,199,93.33214285714286,298.2472380952381,199
11001,Porto Velho,84,12,2009,11,RO,493445,92,95.95622119815668,297.7152995391705,92
11001,Porto Velho,85,1,2010,11,RO,540320,122,96.04262672811058,297.6258064516129,122
11001,Porto Velho,86,2,2010,11,RO,540320,118,95.27551020408164,298.29,118
11001,Porto Velho,87,3,2010,11,RO,540320,138,94.21313364055298,298.31138248847924,138
11001,Porto Velho,88,4,2010,11,RO,540320,194,92.79166666666667,298.0824761904762,194
11001,Porto Velho,89,5,2010,11,RO,540320,223,91.29032258064515,297.15110599078344,223
11001,Porto Velho,90,6,2010,11,RO,540320,326,83.31904761904762,298.19142857142856,326
11001,Porto Velho,91,7,2010,11,RO,540320,266,70.09792626728111,297.791797235023,266
11001,Porto Velho,92,8,2010,11,RO,540320,137,51.055299539170505,300.1311520737327,137
11001,Porto Velho,93,9,2010,11,RO,540320,110,79.93333333333332,299.4058095238095,110
11001,Porto Velho,94,10,2010,11,RO,540320,128,90.50460829493088,298.28566820276495,128
11001,Porto Velho,95,11,2010,11,RO,540320,144,93.46071428571427,297.6252380952381,144
11001,Porto Velho,96,12,2010,11,RO,540320,120,94.3847926267281,297.6053917050691,120
11001,Porto Velho,97,1,2011,11,RO,551100,58,95.66013824884793,297.3687557603687,58
11001,Porto Velho,98,2,2011,11,RO,551100,65,95.68112244897958,297.21943877551024,65
11001,Porto Velho,99,3,2011,11,RO,551100,47,95.51728110599079,297.27617511520737,47
11001,Porto Velho,100,4,2011,11,RO,551100,75,94.50952380952381,297.60004761904764,75
11001,Porto Velho,101,5,2011,11,RO,551100,80,92.06451612903227,297.2038248847926,80
11001,Porto Velho,102,6,2011,11,RO,551100,113,86.16666666666667,297.594,113
11001,Porto Velho,103,7,2011,11,RO,551100,140,81.20622119815668,297.65580645161293,140
11001,Porto Velho,104,8,2011,11,RO,551100,182,73.63018433179724,298.613133640553,182
11001,Porto Velho,105,9,2011,11,RO,551100,127,84.925,298.6670476190476,127
11001,Porto Velho,106,10,2011,11,RO,551100,141,92.16589861751152,298.0749769585253,141
11001,Porto Velho,107,11,2011,11,RO,551100,116,94.9190476190476,297.5662857142857,116
11001,Porto Velho,108,12,2011,11,RO,551100,66,96.52995391705069,297.4194930875576,66
11001,Porto Velho,109,1,2012,11,RO,560554,51,96.80833333333334,297.0558571428572,51
11001,Porto Velho,110,2,2012,11,RO,560554,34,96.4679802955665,296.9062068965517,34
11001,Porto Velho,111,3,2012,11,RO,560554,45,96.4274193548387,296.9383870967742,45
11001,Porto Velho,112,4,2012,11,RO,560554,39,95.18809523809526,297.6797142857143,39
11001,Porto Velho,113,5,2012,11,RO,560554,60,93.47811059907833,297.27612903225804,60
11001,Porto Velho,114,6,2012,11,RO,560554,80,91.22142857142858,297.02628571428573,80
11001,Porto Velho,115,7,2012,11,RO,560554,64,75.16935483870968,297.7430875576037,64
11001,Porto Velho,116,8,2012,11,RO,560554,82,58.85023041474654,300.0092626728111,82
11001,Porto Velho,117,9,2012,11,RO,560554,49,82.64761904761905,298.8422857142857,49
11001,Porto Velho,118,10,2012,11,RO,560554,57,91.87327188940091,298.05175115207373,57
11001,Porto Velho,119,11,2012,11,RO,560554,41,95.36071428571428,297.9714285714286,41
11001,Porto Velho,120,12,2012,11,RO,560554,42,96.27073732718894,297.5569124423963,42
11001,Porto Velho,121,1,2013,11,RO,585303,33,97.08640552995392,297.46207373271886,33
11001,Porto Velho,122,2,2013,11,RO,585303,12,96.74107142857144,297.2694387755102,12
11001,Porto Velho,123,3,2013,11,RO,585303,11,96.52880184331796,297.6289861751152,11
11001,Porto Velho,124,4,2013,11,RO,585303,38,95.3607142857143,297.4362857142857,38
11001,Porto Velho,125,5,2013,11,RO,585303,28,93.80990783410138,297.5336405529954,28
11001,Porto Velho,126,6,2013,11,RO,585303,23,91.37261904761904,297.6752380952381,23
11001,Porto Velho,127,7,2013,11,RO,585303,35,80.69700460829492,297.26884792626726,35
11001,Porto Velho,128,8,2013,11,RO,585303,37,66.40783410138249,297.80857142857144,37
11001,Porto Velho,129,9,2013,11,RO,585303,28,85.99880952380953,297.7840476190476,28
11001,Porto Velho,130,10,2013,11,RO,585303,99,93.16244239631337,297.83834101382485,99
11001,Porto Velho,131,11,2013,11,RO,585303,37,95.80357142857143,297.225,37
11001,Porto Velho,132,12,2013,11,RO,585303,37,96.60714285714285,297.4000921658986,37
11001,Porto Velho,133,1,2014,11,RO,627054,26,97.37903225806451,296.9999539170507,26
11001,Porto Velho,134,2,2014,11,RO,627054,15,97.26275510204081,297.0245408163266,15
11001,Porto Velho,135,3,2014,11,RO,627054,66,96.83179723502305,297.3440092165898,66
11001,Porto Velho,136,4,2014,11,RO,627054,40,96.34047619047617,297.2923333333333,40
11001,Porto Velho,137,5,2014,11,RO,627054,98,95.53341013824885,297.3222580645161,98
11001,Porto Velho,138,6,2014,11,RO,627054,58,87.37857142857143,297.7281904761905,58
11001,Porto Velho,139,7,2014,11,RO,627054,95,79.25230414746544,297.0984331797235,95
11001,Porto Velho,140,8,2014,11,RO,627054,127,70.7373271889401,299.0857142857143,127
11001,Porto Velho,141,9,2014,11,RO,627054,133,90.58690476190475,298.35195238095235,133
11001,Porto Velho,142,10,2014,11,RO,627054,145,94.5852534562212,297.9091474654378,145
11001,Porto Velho,143,11,2014,11,RO,627054,94,95.19404761904762,297.7320238095238,94
11001,Porto Velho,144,12,2014,11,RO,627054,62,95.88824884792626,297.67695852534564,62
11001,Porto Velho,145,1,2015,11,RO,648542,75,96.8052995391705,297.2073732718894,75
11001,Porto Velho,146,2,2015,11,RO,648542,65,96.68877551020408,297.3339285714286,65
11001,Porto Velho,147,3,2015,11,RO,648542,48,96.47811059907833,297.36370967741937,48
11001,Porto Velho,148,4,2015,11,RO,648542,53,95.91666666666666,297.58035714285717,53
11001,Porto Velho,149,5,2015,11,RO,648542,18,95.40437788018434,297.3658986175115,18
11001,Porto Velho,150,6,2015,11,RO,648542,34,88.21666666666667,297.5452380952381,34
11001,Porto Velho,151,7,2015,11,RO,648542,39,80.36059907834101,298.1703917050691,39
11001,Porto Velho,152,8,2015,11,RO,648542,88,71.35714285714286,300.47937788018436,88
11001,Porto Velho,153,9,2015,11,RO,648542,37,86.66190476190476,299.2259523809524,37
11001,Porto Velho,154,10,2015,11,RO,648542,37,91.43778801843318,298.7016129032258,37
11001,Porto Velho,155,11,2015,11,RO,648542,74,92.93333333333334,298.6427380952381,74
11001,Porto Velho,156,12,2015,11,RO,648542,83,94.91129032258063,298.2070276497696,83
11001,Porto Velho,157,1,2016,11,RO,649874,94,95.96785714285714,298.36357142857145,NA
11001,Porto Velho,158,2,2016,11,RO,649874,62,95.3115763546798,298.37549261083745,NA
11001,Porto Velho,159,3,2016,11,RO,649874,33,96.43894009216591,298.1391705069124,NA
11001,Porto Velho,160,4,2016,11,RO,649874,50,94.14761904761905,297.93809523809523,NA
11001,Porto Velho,161,5,2016,11,RO,649874,22,93.15437788018433,297.2349078341014,NA
11001,Porto Velho,162,6,2016,11,RO,649874,34,83.31190476190476,297.35238095238094,NA
11001,Porto Velho,163,7,2016,11,RO,649874,28,63.40668202764977,299.59942396313363,NA
11001,Porto Velho,164,8,2016,11,RO,649874,33,68.49539170506912,299.6031105990783,NA
11001,Porto Velho,165,9,2016,11,RO,649874,40,80.82142857142857,298.05333333333334,NA
11001,Porto Velho,166,10,2016,11,RO,649874,65,88.75230414746544,298.39435483870966,NA
11001,Porto Velho,167,11,2016,11,RO,649874,93,93.87142857142857,297.7113095238095,NA
11001,Porto Velho,168,12,2016,11,RO,649874,68,96.28341013824885,297.5187788018433,NA
11001,Porto Velho,169,1,2017,11,RO,660975,85,96.57373271889402,297.16543778801844,NA
11001,Porto Velho,170,2,2017,11,RO,660975,75,97.22704081632654,297.1942602040816,NA
11001,Porto Velho,171,3,2017,11,RO,660975,101,96.42281105990783,297.4428571428572,NA
11001,Porto Velho,172,4,2017,11,RO,660975,37,96.325,297.3688095238095,NA
11001,Porto Velho,173,5,2017,11,RO,660975,63,93.96658986175116,297.90115207373276,NA
11001,Porto Velho,174,6,2017,11,RO,660975,101,80.58571428571429,297.65190476190475,NA
11001,Porto Velho,175,7,2017,11,RO,660975,101,52.48271889400922,298.8103686635945,NA
11001,Porto Velho,176,8,2017,11,RO,660975,101,67.58064516129032,300.04066820276495,NA
11001,Porto Velho,177,9,2017,11,RO,660975,119,81.55000000000001,299.2195238095238,NA
11001,Porto Velho,178,10,2017,11,RO,660975,117,92.65322580645162,297.99423963133637,NA
11001,Porto Velho,179,11,2017,11,RO,660975,103,93.54166666666667,297.9589285714286,NA
11001,Porto Velho,180,12,2017,11,RO,660975,47,96.67281105990783,297.4503456221198,NA
11001,Porto Velho,181,1,2018,11,RO,663825,54,NA,NA,NA
11001,Porto Velho,182,2,2018,11,RO,663825,47,NA,NA,NA
11001,Porto Velho,183,3,2018,11,RO,663825,47,NA,NA,NA
11001,Porto Velho,184,4,2018,11,RO,663825,35,NA,NA,NA
11001,Porto Velho,185,5,2018,11,RO,663825,24,NA,NA,NA
11001,Porto Velho,186,6,2018,11,RO,663825,23,NA,NA,NA
11001,Porto Velho,187,7,2018,11,RO,663825,42,NA,NA,NA
11001,Porto Velho,188,8,2018,11,RO,663825,100,NA,NA,NA
11001,Porto Velho,189,9,2018,11,RO,663825,149,NA,NA,NA
11001,Porto Velho,190,10,2018,11,RO,663825,198,NA,NA,NA
11001,Porto Velho,191,11,2018,11,RO,663825,144,NA,NA,NA
11001,Porto Velho,192,12,2018,11,RO,663825,89,NA,NA,NA
11002,Guajará-Mirim,1,1,2003,11,RO,65354,31,88.8494623655914,298.2395698924731,31
11002,Guajará-Mirim,2,2,2003,11,RO,65354,27,94.93154761904762,297.0602380952381,27
11002,Guajará-Mirim,3,3,2003,11,RO,65354,34,95.03225806451613,297.06870967741935,34
11002,Guajará-Mirim,4,4,2003,11,RO,65354,22,93.30277777777778,296.8178888888889,22
11002,Guajará-Mirim,5,5,2003,11,RO,65354,41,88.77688172043011,296.5640860215054,41
11002,Guajará-Mirim,6,6,2003,11,RO,65354,26,80.10555555555555,297.2237777777778,26
11002,Guajará-Mirim,7,7,2003,11,RO,65354,47,64.35752688172043,297.492688172043,47
11002,Guajará-Mirim,8,8,2003,11,RO,65354,53,58.0510752688172,297.4045161290323,53
11002,Guajará-Mirim,9,9,2003,11,RO,65354,48,59.36666666666667,298.95155555555556,48
11002,Guajará-Mirim,10,10,2003,11,RO,65354,61,77.56989247311827,298.5025806451613,61
11002,Guajará-Mirim,11,11,2003,11,RO,65354,91,86.30277777777778,297.91211111111113,91
11002,Guajará-Mirim,12,12,2003,11,RO,65354,63,83.62096774193549,298.49548387096775,63
11002,Guajará-Mirim,13,1,2004,11,RO,71517,107,93.60277777777777,297.39866666666666,107
11002,Guajará-Mirim,14,2,2004,11,RO,71517,60,93.10919540229885,296.7696551724138,60
11002,Guajará-Mirim,15,3,2004,11,RO,71517,60,95.29569892473118,297.1009677419355,60
11002,Guajará-Mirim,16,4,2004,11,RO,71517,51,92.56666666666668,296.96155555555555,51
11002,Guajará-Mirim,17,5,2004,11,RO,71517,49,87.0241935483871,294.9544086021505,49
11002,Guajará-Mirim,18,6,2004,11,RO,71517,54,74.03333333333333,296.43977777777775,54
11002,Guajará-Mirim,19,7,2004,11,RO,71517,68,69.58602150537635,297.16537634408604,68
11002,Guajará-Mirim,20,8,2004,11,RO,71517,77,53.42741935483871,298.76817204301074,77
11002,Guajará-Mirim,21,9,2004,11,RO,71517,97,61.51388888888889,299.7758888888889,97
11002,Guajará-Mirim,22,10,2004,11,RO,71517,91,75.54032258064515,299.30182795698926,91
11002,Guajará-Mirim,23,11,2004,11,RO,71517,95,81.60833333333333,298.67988888888885,95
11002,Guajará-Mirim,24,12,2004,11,RO,71517,66,89.49462365591398,298.03268817204304,66
11002,Guajará-Mirim,25,1,2005,11,RO,69580,53,92.58602150537635,297.49494623655914,53
11002,Guajará-Mirim,26,2,2005,11,RO,69580,49,95.39285714285714,297.2765476190476,49
11002,Guajará-Mirim,27,3,2005,11,RO,69580,50,94.6747311827957,297.2843010752688,50
11002,Guajará-Mirim,28,4,2005,11,RO,69580,58,93.03333333333333,296.76933333333335,58
11002,Guajará-Mirim,29,5,2005,11,RO,69580,64,89.94623655913979,297.20086021505375,64
11002,Guajará-Mirim,30,6,2005,11,RO,69580,96,83.09722222222223,297.1086666666667,96
11002,Guajará-Mirim,31,7,2005,11,RO,69580,76,67.70161290322581,296.055376344086,76
11002,Guajará-Mirim,32,8,2005,11,RO,69580,75,50.013440860215056,299.960752688172,75
11002,Guajará-Mirim,33,9,2005,11,RO,69580,63,54.15277777777777,299.2063333333333,63
11002,Guajará-Mirim,34,10,2005,11,RO,69580,72,74.69623655913978,299.6172043010753,72
11002,Guajará-Mirim,35,11,2005,11,RO,69580,78,82.76388888888889,298.83577777777776,78
11002,Guajará-Mirim,36,12,2005,11,RO,69580,78,89.00806451612904,297.9224731182796,78
11002,Guajará-Mirim,37,1,2006,11,RO,71528,105,93.7016129032258,297.3264516129032,105
11002,Guajará-Mirim,38,2,2006,11,RO,71528,43,94.76488095238095,297.2883333333333,43
11002,Guajará-Mirim,39,3,2006,11,RO,71528,64,93.73655913978494,297.31290322580645,64
11002,Guajará-Mirim,40,4,2006,11,RO,71528,45,94.00833333333333,296.6008888888889,45
11002,Guajará-Mirim,41,5,2006,11,RO,71528,54,82.13709677419355,294.52623655913976,54
11002,Guajará-Mirim,42,6,2006,11,RO,71528,43,77.55833333333334,297.4158888888889,43
11002,Guajará-Mirim,43,7,2006,11,RO,71528,73,70.36827956989248,297.662688172043,73
11002,Guajará-Mirim,44,8,2006,11,RO,71528,96,52.844086021505376,299.3348387096774,96
11002,Guajará-Mirim,45,9,2006,11,RO,71528,54,62.80555555555556,299.5162222222222,54
11002,Guajará-Mirim,46,10,2006,11,RO,71528,62,85.84408602150538,298.7074193548387,62
11002,Guajará-Mirim,47,11,2006,11,RO,71528,55,81.93055555555556,298.7027777777778,55
11002,Guajará-Mirim,48,12,2006,11,RO,71528,69,89.30645161290323,298.11913978494624,69
11002,Guajará-Mirim,49,1,2007,11,RO,72705,71,92.35215053763442,298.02053763440864,71
11002,Guajará-Mirim,50,2,2007,11,RO,72705,59,93.62500000000001,297.63154761904764,59
11002,Guajará-Mirim,51,3,2007,11,RO,72705,86,94.39247311827957,297.18774193548387,86
11002,Guajará-Mirim,52,4,2007,11,RO,72705,64,93.41111111111111,297.2774444444445,64
11002,Guajará-Mirim,53,5,2007,11,RO,72705,76,89.50268817204301,295.36279569892474,76
11002,Guajará-Mirim,54,6,2007,11,RO,72705,29,76.46111111111111,297.3977777777778,29
11002,Guajará-Mirim,55,7,2007,11,RO,72705,67,68.84408602150538,296.83043010752687,67
11002,Guajará-Mirim,56,8,2007,11,RO,72705,73,49.69892473118279,299.1562365591398,73
11002,Guajará-Mirim,57,9,2007,11,RO,72705,52,67.3,299.43444444444447,52
11002,Guajará-Mirim,58,10,2007,11,RO,72705,37,79.59677419354838,299.09956989247314,37
11002,Guajará-Mirim,59,11,2007,11,RO,72705,44,84.84444444444445,298.31444444444446,44
11002,Guajará-Mirim,60,12,2007,11,RO,72705,29,92.27956989247312,297.5779569892473,29
11002,Guajará-Mirim,61,1,2008,11,RO,71705,12,94.3638888888889,297.1051111111111,12
11002,Guajará-Mirim,62,2,2008,11,RO,71705,15,94.47988505747128,296.86551724137934,15
11002,Guajará-Mirim,63,3,2008,11,RO,71705,5,95.04301075268818,296.75075268817204,5
11002,Guajará-Mirim,64,4,2008,11,RO,71705,10,94.1361111111111,296.44744444444444,10
11002,Guajará-Mirim,65,5,2008,11,RO,71705,11,92.18548387096774,295.6206451612903,11
11002,Guajará-Mirim,66,6,2008,11,RO,71705,4,86.03611111111111,294.88433333333336,4
11002,Guajará-Mirim,67,7,2008,11,RO,71705,11,67.48924731182797,298.4330107526882,11
11002,Guajará-Mirim,68,8,2008,11,RO,71705,3,71.07795698924731,299.1821505376344,3
11002,Guajará-Mirim,69,9,2008,11,RO,71705,8,63.961111111111116,298.7121111111111,8
11002,Guajará-Mirim,70,10,2008,11,RO,71705,4,81.6774193548387,298.92236559139786,4
11002,Guajará-Mirim,71,11,2008,11,RO,71705,6,92.22500000000001,297.9533333333333,6
11002,Guajará-Mirim,72,12,2008,11,RO,71705,7,93.84677419354838,297.125376344086,7
11002,Guajará-Mirim,73,1,2009,11,RO,72705,5,94.15053763440861,297.022688172043,5
11002,Guajará-Mirim,74,2,2009,11,RO,72705,4,94.47023809523809,297.12380952380954,4
11002,Guajará-Mirim,75,3,2009,11,RO,72705,5,95.0510752688172,297.1098924731183,5
11002,Guajará-Mirim,76,4,2009,11,RO,72705,4,95.22777777777779,297.0628888888889,4
11002,Guajará-Mirim,77,5,2009,11,RO,72705,0,94.20698924731181,296.8815053763441,0
11002,Guajará-Mirim,78,6,2009,11,RO,72705,1,91.0638888888889,295.46799999999996,1
11002,Guajará-Mirim,79,7,2009,11,RO,72705,0,83.67204301075269,296.7784946236559,0
11002,Guajará-Mirim,80,8,2009,11,RO,72705,2,76.90591397849462,297.7931182795699,2
11002,Guajará-Mirim,81,9,2009,11,RO,72705,5,82.93611111111112,298.1771111111111,5
11002,Guajará-Mirim,82,10,2009,11,RO,72705,5,84.75268817204301,298.47053763440863,5
11002,Guajará-Mirim,83,11,2009,11,RO,72705,7,88.23055555555555,298.6525555555555,7
11002,Guajará-Mirim,84,12,2009,11,RO,72705,12,90.16397849462365,298.10698924731184,12
11002,Guajará-Mirim,85,1,2010,11,RO,71469,2,93.63978494623656,297.66860215053765,2
11002,Guajará-Mirim,86,2,2010,11,RO,71469,4,93.80654761904763,298.1740476190476,4
11002,Guajará-Mirim,87,3,2010,11,RO,71469,4,94.13172043010753,297.9990322580645,4
11002,Guajará-Mirim,88,4,2010,11,RO,71469,4,91.2638888888889,297.49122222222223,4
11002,Guajará-Mirim,89,5,2010,11,RO,71469,3,88.18817204301075,296.1124731182796,3
11002,Guajará-Mirim,90,6,2010,11,RO,71469,4,77.21388888888889,297.69655555555556,4
11002,Guajará-Mirim,91,7,2010,11,RO,71469,5,66.96505376344086,296.61397849462367,5
11002,Guajará-Mirim,92,8,2010,11,RO,71469,6,48.46236559139785,298.7521505376344,6
11002,Guajará-Mirim,93,9,2010,11,RO,71469,3,65.78333333333333,300.4228888888889,3
11002,Guajará-Mirim,94,10,2010,11,RO,71469,1,79.20430107526882,298.789247311828,1
11002,Guajará-Mirim,95,11,2010,11,RO,71469,3,87.19722222222222,297.4548888888889,3
11002,Guajará-Mirim,96,12,2010,11,RO,71469,4,89.62365591397848,297.6179569892473,4
11002,Guajará-Mirim,97,1,2011,11,RO,72396,1,94.2983870967742,297.216559139785,1
11002,Guajará-Mirim,98,2,2011,11,RO,72396,1,94.90773809523809,296.9122619047619,1
11002,Guajará-Mirim,99,3,2011,11,RO,72396,1,94.56451612903226,296.93698924731183,1
11002,Guajará-Mirim,100,4,2011,11,RO,72396,4,94.13055555555555,297.1541111111111,4
11002,Guajará-Mirim,101,5,2011,11,RO,72396,2,89.68279569892474,296.2118279569892,2
11002,Guajará-Mirim,102,6,2011,11,RO,72396,2,82.32777777777778,296.728,2
11002,Guajará-Mirim,103,7,2011,11,RO,72396,3,74.65322580645162,297.2702150537635,3
11002,Guajará-Mirim,104,8,2011,11,RO,72396,3,63.07795698924731,298.5158064516129,3
11002,Guajará-Mirim,105,9,2011,11,RO,72396,2,69.71944444444443,299.57677777777775,2
11002,Guajará-Mirim,106,10,2011,11,RO,72396,1,80.23118279569893,298.9111827956989,1
11002,Guajará-Mirim,107,11,2011,11,RO,72396,1,90.39999999999999,297.681,1
11002,Guajará-Mirim,108,12,2011,11,RO,72396,0,94.73924731182797,297.2318279569892,0
11002,Guajará-Mirim,109,1,2012,11,RO,73203,1,95.35833333333333,296.90722222222223,1
11002,Guajará-Mirim,110,2,2012,11,RO,73203,3,95.20977011494253,296.7319540229885,3
11002,Guajará-Mirim,111,3,2012,11,RO,73203,0,95.09946236559139,296.63462365591397,0
11002,Guajará-Mirim,112,4,2012,11,RO,73203,0,94.51944444444445,297.415,0
