codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
130230,1302306,1,10,12.2,5.9,3.4,0.2,0,0,0,0.1,0,0.6,24844,2003,Jutaí,13003,Alto Solimões,13,AM,1,10,89.43548387096774,299.00129032258064
130240,1302405,1,48,20.625,4.25,3.1458333333333335,0.6041666666666666,0.02083333333333333,0.02083333333333333,0,0.02083333333333333,0.02083333333333333,0.5833333333333334,27694,2003,Lábrea,13012,Purus,13,AM,1,48,90.25806451612904,299.06387096774193
130250,1302504,1,45,20.177777777777777,2.2666666666666666,3.4444444444444446,0.4888888888888889,0.1111111111111111,0,0,0,0,0.6888888888888889,78785,2003,Manacapuru,13007,Manaus,13,AM,1,45,95.2016129032258,298.2829032258065
130255,1302553,1,1,8,0,4,0,0,1,0,0,0,0,13325,2003,Manaquiri,13007,Manaus,13,AM,1,1,95.2016129032258,298.2829032258065
130260,1302603,1,155,24,2.838709677419355,3.2580645161290325,0.1870967741935484,0.23225806451612904,0.04516129032258064,0.0064516129032258,0,0.01935483870967742,0.5612903225806452,1527314,2003,Manaus,13007,Manaus,13,AM,1,155,95.2016129032258,298.2829032258065
130270,1302702,1,7,23,0,3.7142857142857144,0,0,0,0,0,0,0.8571428571428571,38194,2003,Manicoré,13013,Madeira,13,AM,1,7,92.53225806451611,298.90096774193546
130280,1302801,1,1,58,3,2,1,0,0,0,0,0,1,18694,2003,Maraã,13002,Japurá,13,AM,1,1,94.83870967741936,297.58870967741933
130290,1302900,1,2,16.5,1,3,0,0,0,0.5,0,0.5,1,42974,2003,Maués,13010,Parintins,13,AM,1,2,92.81451612903226,298.10483870967744
130300,1303007,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16113,2003,Nhamundá,13010,Parintins,13,AM,1,0,92.81451612903226,298.10483870967744
130310,1303106,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27145,2003,Nova Olinda do Norte,13009,Itacoatiara,13,AM,1,0,91.86290322580643,298.7293548387097
130320,1303205,1,8,17,2.25,2.75,0,0,0,0,0,0.125,0.5,8314,2003,Novo Airão,13001,Rio Negro,13,AM,1,8,95.2016129032258,298.2829032258065
130330,1303304,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18819,2003,Novo Aripuanã,13013,Madeira,13,AM,1,0,91.86290322580643,298.7293548387097
130340,1303403,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99813,2003,Parintins,13010,Parintins,13,AM,1,0,92.81451612903226,298.10483870967744
130350,1303502,1,2,9.5,8,2.5,0.5,0,0,0,0,0,0.5,17119,2003,Pauini,13011,Boca do Acre,13,AM,1,2,94.0241935483871,298.1316129032258
130353,1303536,1,17,26.058823529411764,1.4705882352941178,3.235294117647059,0.2352941176470588,0.1176470588235294,0,0,0,0,0.4705882352941176,21569,2003,Presidente Figueiredo,13008,Rio Preto da Eva,13,AM,1,17,95.2016129032258,298.2829032258065
130356,1303569,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21991,2003,Rio Preto da Eva,13008,Rio Preto da Eva,13,AM,1,0,95.2016129032258,298.2829032258065
130360,1303601,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9164,2003,Santa Isabel do Rio Negro,13001,Rio Negro,13,AM,1,0,93.5241935483871,298.33967741935487
130370,1303700,1,1,15,2,2,0,1,0,0,0,0,0,31611,2003,Santo Antônio do Içá,13003,Alto Solimões,13,AM,1,1,89.43548387096774,299.00129032258064
130380,1303809,1,7,22.142857142857142,0,3.2857142857142856,0,0,0,0,0,0,0.42857142857142855,32144,2003,São Gabriel da Cachoeira,13001,Rio Negro,13,AM,1,7,94.16935483870968,297.93548387096774
130390,1303908,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26136,2003,São Paulo de Olivença,13003,Alto Solimões,13,AM,1,0,94.06451612903226,298.4058064516129
130395,1303957,1,4,29.75,2.5,3,0.25,0,0,0,0,0,1,7967,2003,São Sebastião do Uatumã,13010,Parintins,13,AM,1,4,92.81451612903226,298.10483870967744
130400,1304005,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8426,2003,Silves,13009,Itacoatiara,13,AM,1,0,92.81451612903226,298.10483870967744
130406,1304062,1,2,27.5,2.5,2,0,0,0,0,1,1,1,41998,2003,Tabatinga,13003,Alto Solimões,13,AM,1,2,94.84677419354838,298.078064516129
130410,1304104,1,1,16,0,2,0,0,0,0,0,0,0,19119,2003,Tapauá,13012,Purus,13,AM,1,1,92.53225806451611,298.90096774193546
130420,1304203,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67688,2003,Tefé,13005,Tefé,13,AM,1,0,94.83870967741936,297.58870967741933
130423,1304237,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17211,2003,Tonantins,13003,Alto Solimões,13,AM,1,0,89.43548387096774,299.00129032258064
130426,1304260,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11747,2003,Uarini,13005,Tefé,13,AM,1,0,94.83870967741936,297.58870967741933
130430,1304302,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21542,2003,Urucará,13010,Parintins,13,AM,1,0,92.81451612903226,298.10483870967744
130440,1304401,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11598,2003,Urucurituba,13009,Itacoatiara,13,AM,1,0,92.81451612903226,298.10483870967744
130002,1300029,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13278,2003,Alvarães,13005,Tefé,13,AM,2,0,96.09821428571428,296.9785714285714
130006,1300060,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8111,2003,Amaturá,13003,Alto Solimões,13,AM,2,0,92.80357142857144,298.365
130008,1300086,2,2,31.5,5.5,3,0,0,0,0,0,0,0.5,6729,2003,Anamã,13006,Coari,13,AM,2,2,90.84821428571428,298.62142857142857
130010,1300102,2,1,29,2,2,0,1,0,0,0,1,0,12138,2003,Anori,13006,Coari,13,AM,2,1,90.84821428571428,298.62142857142857
130014,1300144,2,1,25,0,5,0,0,0,0,0,0,1,16369,2003,Apuí,13013,Madeira,13,AM,2,1,96.39285714285714,297.0546428571429
130020,1300201,2,4,23.75,2,2,0.25,0,0,0,0,0,1,11682,2003,Atalaia do Norte,13003,Alto Solimões,13,AM,2,4,97.08928571428572,297.4296428571429
130030,1300300,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26575,2003,Autazes,13007,Manaus,13,AM,2,0,95.80357142857144,297.855
130040,1300409,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28252,2003,Barcelos,13001,Rio Negro,13,AM,2,0,94.00892857142856,297.9239285714286
130050,1300508,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24518,2003,Barreirinha,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130060,1300607,2,20,25.4,8.05,3.25,0.05,0.05,0,0,0.25,0.95,0.95,24731,2003,Benjamin Constant,13003,Alto Solimões,13,AM,2,20,97.08928571428572,297.4296428571429
130063,1300631,2,1,49,5,2,1,0,0,0,0,0,1,12148,2003,Beruri,13006,Coari,13,AM,2,1,96.375,297.8875
130068,1300680,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11399,2003,Boa Vista do Ramos,13010,Parintins,13,AM,2,0,96.91071428571428,297.17214285714283
130070,1300706,2,14,30.357142857142858,20.5,3.2142857142857144,0.35714285714285715,0,0.07142857142857142,0,0.14285714285714285,0.2857142857142857,0.8571428571428571,27561,2003,Boca do Acre,13011,Boca do Acre,13,AM,2,14,95.36607142857144,297.5225
130080,1300805,2,22,18.5,0.9545454545454546,3.227272727272727,0.04545454545454545,0.04545454545454545,0,0,0,0.04545454545454545,0.6363636363636364,32131,2003,Borba,13013,Madeira,13,AM,2,22,94.3125,297.97464285714284
130083,1300839,2,3,18.666666666666668,3.3333333333333335,4,0,0.6666666666666666,0,0,0,0,0,9411,2003,Caapiranga,13006,Coari,13,AM,2,3,95.80357142857144,297.855
130090,1300904,2,13,31.615384615384617,0.2307692307692308,5,0.6923076923076923,0,0.07692307692307693,0,0,0,0.5384615384615384,11311,2003,Canutama,13012,Purus,13,AM,2,13,91.75892857142856,298.6489285714286
130100,1301001,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24691,2003,Carauari,13004,Juruá,13,AM,2,0,83.03571428571429,299.34749999999997
130110,1301100,2,39,21.94871794871795,0.10256410256410256,2.897435897435898,0,0,0,0,0,0.02564102564102564,0.6153846153846154,26241,2003,Careiro,13007,Manaus,13,AM,2,39,94.3125,297.97464285714284
130115,1301159,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16992,2003,Careiro da Várzea,13007,Manaus,13,AM,2,0,95.80357142857144,297.855
130120,1301209,2,37,21,4.108108108108108,3.027027027027027,0.16216216216216217,0,0,0,0,0,0.5135135135135135,75851,2003,Coari,13006,Coari,13,AM,2,37,96.375,297.8875
