especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,bell,model6_cnes,12004,Rio Branco,AC,2012,3,111,433224,12.695510867357303,15.751728577308247,-3.0562177099509444,3.6932395250493975,68.57884143076097,TRUE,109
P. vivax,bell,model6_cnes,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,2.7059687024744976,10.433125028535404,0,21.351027312891095,TRUE,109
P. vivax,bell,model6_cnes,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,1.8934354975209042,7.9608848007365225,0,14.78148044738614,TRUE,109
P. vivax,bell,model6_cnes,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,1.858683894048807,-0.21629717767256929,0,16.42386716376238,TRUE,109
P. vivax,bell,model6_cnes,13001,Rio Negro,AM,2012,1,109,99826,1045.8197263238035,548.6684343210082,497.15129200279523,205.38236531564925,2468.520225191824,TRUE,109
P. vivax,bell,model6_cnes,13001,Rio Negro,AM,2012,2,110,99826,1017.7709214032417,444.7938129123679,572.9771084908738,168.24274237172682,1961.9137298900082,TRUE,109
P. vivax,bell,model6_cnes,13001,Rio Negro,AM,2012,3,111,99826,897.5617574579769,530.3606507551838,367.20110670279314,225.61757457976884,2537.8658866427577,TRUE,109
P. vivax,bell,model6_cnes,13002,Japurá,AM,2012,1,109,25044,43.9226960549433,13.363709037609414,30.558987017333887,0,75.86647500399297,TRUE,109
P. vivax,bell,model6_cnes,13002,Japurá,AM,2012,2,110,25044,107.81025395304265,10.233453491221107,97.57680046182153,0,61.99089602299943,FALSE,109
P. vivax,bell,model6_cnes,13002,Japurá,AM,2012,3,111,25044,143.74700527072352,12.721559612493907,131.02544565822961,0,81.95575786615548,FALSE,109
P. vivax,bell,model6_cnes,13003,Alto Solimões,AM,2012,1,109,231482,292.89534391442965,109.2787099361336,183.61663397829605,41.01830811898982,503.9808710828484,TRUE,109
P. vivax,bell,model6_cnes,13003,Alto Solimões,AM,2012,2,110,231482,447.5509974857656,146.25007219146366,301.3009252943019,54.82067720168307,646.3785521120428,TRUE,109
P. vivax,bell,model6_cnes,13003,Alto Solimões,AM,2012,3,111,231482,834.1901314141056,177.28538159334897,656.9047498207567,66.21465167918024,848.2732998678077,TRUE,109
P. vivax,bell,model6_cnes,13004,Juruá,AM,2012,1,109,131695,532.2905197615703,230.48362000839305,301.8068997531773,87.93044534720377,1126.751205436803,TRUE,109
P. vivax,bell,model6_cnes,13004,Juruá,AM,2012,2,110,131695,527.7345381373628,203.7847864515398,323.94975168582306,77.41372109799158,947.7580773757545,TRUE,109
P. vivax,bell,model6_cnes,13004,Juruá,AM,2012,3,111,131695,981.0547097460042,265.81098526789066,715.2437244781136,112.91241125327463,1250.389156763734,TRUE,109
P. vivax,bell,model6_cnes,13005,Tefé,AM,2012,1,109,87520,286.79159049360146,129.72605964824135,157.06553084536012,50.816956124314444,636.2831352833634,TRUE,109
P. vivax,bell,model6_cnes,13005,Tefé,AM,2012,2,110,87520,294.7897623400366,134.07473362266273,160.71502871737385,49.13162705667276,681.8441499085916,TRUE,109
P. vivax,bell,model6_cnes,13005,Tefé,AM,2012,3,111,87520,298.217550274223,176.71229817086743,121.50525210335559,75.35420475319927,831.7241773308954,TRUE,109
P. vivax,bell,model6_cnes,13006,Coari,AM,2012,1,109,156671,72.12566460927677,52.47636418339866,19.64930042587811,17.83993208698483,250.6685985281257,TRUE,109
P. vivax,bell,model6_cnes,13006,Coari,AM,2012,2,110,156671,103.40139528055606,61.300760491704914,42.100634788851146,18.5101263156551,304.2841368217473,TRUE,109
P. vivax,bell,model6_cnes,13006,Coari,AM,2012,3,111,156671,132.12400508071053,82.99955836023683,49.1244467204737,25.53120871124841,399.4357602874809,TRUE,109
P. vivax,bell,model6_cnes,13007,Manaus,AM,2012,1,109,2106861,74.37605043711949,67.47282742002898,6.903223017090511,31.816289731501033,268.8276540312816,TRUE,109
P. vivax,bell,model6_cnes,13007,Manaus,AM,2012,2,110,2106861,57.09916316263864,58.49321438019542,-1.394051217556779,27.44960393685203,234.3901662235902,TRUE,109
P. vivax,bell,model6_cnes,13007,Manaus,AM,2012,3,111,2106861,50.12195868640599,67.87722925601601,-17.75527056961002,29.79076455447227,268.42539683443755,TRUE,109
P. vivax,bell,model6_cnes,13008,Rio Preto da Eva,AM,2012,1,109,55600,303.9568345323741,269.0683424212233,34.88849211115081,116.81654676258992,1181.1600719424457,TRUE,109
P. vivax,bell,model6_cnes,13008,Rio Preto da Eva,AM,2012,2,110,55600,212.23021582733813,192.71749267475366,19.51272315258447,90.69244604316548,907.823741007193,TRUE,109
P. vivax,bell,model6_cnes,13008,Rio Preto da Eva,AM,2012,3,111,55600,197.84172661870502,167.9055218234433,29.936204795261716,62.859712230215834,812.4550359712225,TRUE,109
P. vivax,bell,model6_cnes,13009,Itacoatiara,AM,2012,1,109,156384,23.02025782688766,17.848398752353475,5.171859074534186,5.419352363413138,103.07959893595239,TRUE,109
P. vivax,bell,model6_cnes,13009,Itacoatiara,AM,2012,2,110,156384,18.544096582770617,12.86704868000478,5.677047902765837,2.861545938203398,62.698229997953725,TRUE,109
P. vivax,bell,model6_cnes,13009,Itacoatiara,AM,2012,3,111,156384,7.033967669326786,13.134052632842081,-6.100084963515296,2.861545938203398,68.11758236136687,TRUE,109
P. vivax,bell,model6_cnes,13010,Parintins,AM,2012,1,109,248506,20.120238545548194,10.706534694547623,9.413703851000571,3.007975662559456,53.137549998792764,TRUE,109
P. vivax,bell,model6_cnes,13010,Parintins,AM,2012,2,110,248506,14.084166981883737,8.5813939976677,5.502772984216037,0.9959518080046363,44.28464503875156,TRUE,109
P. vivax,bell,model6_cnes,13010,Parintins,AM,2012,3,111,248506,19.71783377463723,10.302670004502843,9.415163770134388,1.6096190836438558,51.10540590569242,TRUE,109
P. vivax,bell,model6_cnes,13011,Boca do Acre,AM,2012,1,109,49500,68.68686868686869,55.06967026617628,13.61719842069241,12.121212121212121,260.7070707070706,TRUE,109
P. vivax,bell,model6_cnes,13011,Boca do Acre,AM,2012,2,110,49500,58.58585858585859,49.56690912601447,9.018949459844116,10.1010101010101,226.26262626262624,TRUE,109
P. vivax,bell,model6_cnes,13011,Boca do Acre,AM,2012,3,111,49500,133.33333333333334,57.441130345395045,75.8922029879383,12.121212121212121,277.92929292929284,TRUE,109
P. vivax,bell,model6_cnes,13012,Purus,AM,2012,1,109,70911,277.81303323884873,158.37366874780062,119.43936449104811,50.767863942124634,622.8229752788698,TRUE,109
P. vivax,bell,model6_cnes,13012,Purus,AM,2012,2,110,70911,315.8889311954422,163.79495514878874,152.09397604665344,59.158663677003574,620.6371366924736,TRUE,109
P. vivax,bell,model6_cnes,13012,Purus,AM,2012,3,111,70911,492.16623655004156,278.44798141897434,213.71825513106722,104.28565384778102,1130.219571011549,TRUE,109
P. vivax,bell,model6_cnes,13013,Madeira,AM,2012,1,109,170985,162.0025148404831,181.50196708253168,-19.49945224204859,83.26753808813639,772.2899669561655,TRUE,109
P. vivax,bell,model6_cnes,13013,Madeira,AM,2012,2,110,170985,103.51785244319677,191.86752301563467,-88.3496705724379,87.1421469719566,855.572126209901,TRUE,109
P. vivax,bell,model6_cnes,13013,Madeira,AM,2012,3,111,170985,106.44208556306108,257.2604630421247,-150.8183774790636,114.32289382109542,1063.1488142234698,FALSE,109
P. vivax,bell,model6_cnes,14001,Boa Vista,RR,2012,1,109,334076,144.27854739640082,170.1541884694669,-25.875641073066078,73.02230630156012,689.798129766879,TRUE,109
P. vivax,bell,model6_cnes,14001,Boa Vista,RR,2012,2,110,334076,124.82189681389862,129.62840206532917,-4.806505251430551,61.303415989176116,506.48654797112,TRUE,109
P. vivax,bell,model6_cnes,14001,Boa Vista,RR,2012,3,111,334076,122.72656521270609,130.13278309774807,-7.406217885041983,54.90517127839175,514.1419916426202,TRUE,109
P. vivax,bell,model6_cnes,14002,Nordeste de Roraima,RR,2012,1,109,44023,545.1695704518092,599.8423722658772,-54.67280181406795,230.3909320128115,2529.5300183994705,TRUE,109
P. vivax,bell,model6_cnes,14002,Nordeste de Roraima,RR,2012,2,110,44023,436.1356563614474,484.1682021276914,-48.03254576624403,170.02475978465804,2103.16198350862,TRUE,109
