especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica_corrigido,11008,Colorado do Oeste,RO,2012,1,109,51890,7.708614376565812,50.95949633562696,-43.25088195906115,0,357.2516896714249,TRUE,109
P. vivax,paper_replica_corrigido,11008,Colorado do Oeste,RO,2012,2,110,51890,0,47.02299098993195,-47.02299098993195,0,307.9755945443318,TRUE,109
P. vivax,paper_replica_corrigido,11008,Colorado do Oeste,RO,2012,3,111,51890,3.854307188282906,48.377691915685595,-44.523384727402686,0,357.2516896714249,TRUE,109
P. vivax,paper_replica_corrigido,12001,Cruzeiro do Sul,AC,2012,1,109,135803,1572.1302180364205,3183.825465347341,-1611.6952473109204,1202.538551782008,22183.947316541424,TRUE,109
P. vivax,paper_replica_corrigido,12001,Cruzeiro do Sul,AC,2012,2,110,135803,1248.131484576924,2937.8600751643357,-1689.7285905874116,877.5154105723099,21033.539558226443,TRUE,109
P. vivax,paper_replica_corrigido,12001,Cruzeiro do Sul,AC,2012,3,111,135803,1029.4323394917635,3022.473227503931,-1993.0408880121674,1359.4016391218088,19365.707197486026,FALSE,109
P. vivax,paper_replica_corrigido,12002,Tarauacá,AC,2012,1,109,76221,17.05566707337873,326.4738525638086,-309.41818549042983,96.23610032426194,2243.6220252068124,FALSE,109
P. vivax,paper_replica_corrigido,12002,Tarauacá,AC,2012,2,110,76221,13.11974390259902,301.25264026372446,-288.13289636112546,92.25247089907462,1864.7579004008373,FALSE,109
P. vivax,paper_replica_corrigido,12002,Tarauacá,AC,2012,3,111,76221,7.871846341559412,309.92950894546357,-302.05766260390413,91.83314148589703,1711.702664591011,FALSE,109
P. vivax,paper_replica_corrigido,12003,Sena Madureira,AC,2012,1,109,52651,1.8992991586104728,1.574998090985252,0.32430106762522093,0,12.392927009933292,TRUE,109
P. vivax,paper_replica_corrigido,12003,Sena Madureira,AC,2012,2,110,52651,0,1.4533768293547338,-1.4533768293547338,0,13.295094110273311,TRUE,109
P. vivax,paper_replica_corrigido,12003,Sena Madureira,AC,2012,3,111,52651,7.59719663444189,1.4952779868917447,6.1019186475501455,0,18.99299158610473,TRUE,109
P. vivax,paper_replica_corrigido,12004,Rio Branco,AC,2012,1,109,433224,24.467711853452258,140.23649384516384,-115.76878199171158,47.21689613031339,758.0156238920384,FALSE,109
P. vivax,paper_replica_corrigido,12004,Rio Branco,AC,2012,2,110,433224,21.46695473934962,129.4026452769547,-107.93569053760508,38.36372810587962,914.1633749229885,FALSE,109
P. vivax,paper_replica_corrigido,12004,Rio Branco,AC,2012,3,111,433224,12.695510867357305,133.12969584950793,-120.43418498215063,46.44224392817543,886.1652310457172,FALSE,109
P. vivax,paper_replica_corrigido,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,27.399003689715773,-14.25990995870587,0,194.48835577825926,TRUE,109
P. vivax,paper_replica_corrigido,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,25.282661925936004,-15.428341627678577,0,215.48574911464357,TRUE,109
P. vivax,paper_replica_corrigido,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,26.011232097634707,-24.36884538125847,0,220.47263003203506,TRUE,109
P. vivax,paper_replica_corrigido,13001,Rio Negro,AM,2012,1,109,99826,1045.8197263238037,1730.6327486827831,-684.8130223589794,806.5187470334511,13198.540019436265,TRUE,109
P. vivax,paper_replica_corrigido,13001,Rio Negro,AM,2012,2,110,99826,1017.7709214032416,1596.933335841275,-579.1624144380335,620.4975513103725,10741.523399851229,TRUE,109
P. vivax,paper_replica_corrigido,13001,Rio Negro,AM,2012,3,111,99826,897.5617574579769,1642.9269453801721,-745.3651879221952,563.18637397056,11128.453890438728,TRUE,109
P. vivax,paper_replica_corrigido,13002,Japurá,AM,2012,1,109,25044,43.9226960549433,394.5577946053391,-350.6350985503958,76.57332822666689,2196.3782979682273,FALSE,109
P. vivax,paper_replica_corrigido,13002,Japurá,AM,2012,2,110,25044,107.81025395304265,364.077187452903,-256.26693349986033,51.04888548444459,2158.729744923449,TRUE,109
P. vivax,paper_replica_corrigido,13002,Japurá,AM,2012,3,111,25044,143.74700527072352,374.5653129459885,-230.818307675265,63.172995787000204,2209.778630407893,TRUE,109
P. vivax,paper_replica_corrigido,13003,Alto Solimões,AM,2012,1,109,231482,292.89534391442965,454.47752934406134,-161.5821854296317,126.89025029360421,3099.6982306488144,TRUE,109
P. vivax,paper_replica_corrigido,13003,Alto Solimões,AM,2012,2,110,231482,447.5509974857656,419.367487141177,28.183510344588626,153.05532366753022,2947.816538240803,TRUE,109
P. vivax,paper_replica_corrigido,13003,Alto Solimões,AM,2012,3,111,231482,834.1901314141056,431.44590857893144,402.7442228351742,165.27489619308403,2805.0477473772744,TRUE,109
P. vivax,paper_replica_corrigido,13004,Juruá,AM,2012,1,109,131695,532.2905197615703,643.148195440742,-110.85767567917173,244.27243478205344,4989.928857760948,TRUE,109
P. vivax,paper_replica_corrigido,13004,Juruá,AM,2012,2,110,131695,527.7345381373628,593.4624275496998,-65.72788941233694,179.5942391840234,3452.820595771756,TRUE,109
P. vivax,paper_replica_corrigido,13004,Juruá,AM,2012,3,111,131695,981.0547097460042,610.555304022149,370.49940572385515,251.91732469326527,4213.062425831153,TRUE,109
P. vivax,paper_replica_corrigido,13005,Tefé,AM,2012,1,109,87520,286.79159049360146,996.6819497836223,-709.8903592900208,415.5898399869817,5931.832839111197,FALSE,109
P. vivax,paper_replica_corrigido,13005,Tefé,AM,2012,2,110,87520,294.7897623400366,919.684241818909,-624.8944794788724,309.501220904189,5855.5074642805375,FALSE,109
P. vivax,paper_replica_corrigido,13005,Tefé,AM,2012,3,111,87520,298.217550274223,946.1726747635878,-647.9551244893648,317.1702777053547,5488.4883173676135,FALSE,109
P. vivax,paper_replica_corrigido,13006,Coari,AM,2012,1,109,156671,72.12566460927677,602.9097155305476,-530.7840509212708,189.62288390374158,4828.906372720281,FALSE,109
P. vivax,paper_replica_corrigido,13006,Coari,AM,2012,2,110,156671,103.40139528055606,556.3325472460261,-452.93115196547006,228.48588485442772,4518.104367741973,FALSE,109
P. vivax,paper_replica_corrigido,13006,Coari,AM,2012,3,111,156671,132.12400508071053,572.3558569881711,-440.2318519074606,183.60472890087945,3773.485189421731,FALSE,109
P. vivax,paper_replica_corrigido,13007,Manaus,AM,2012,1,109,2106861,74.37605043711949,441.4840603901413,-367.1080099530218,144.18608826097704,3430.7702617985196,FALSE,109
P. vivax,paper_replica_corrigido,13007,Manaus,AM,2012,2,110,2106861,57.09916316263864,407.37735890570684,-350.2781957430682,154.20606945897538,2385.9084676989987,FALSE,109
P. vivax,paper_replica_corrigido,13007,Manaus,AM,2012,3,111,2106861,50.12195868640599,419.1101541422243,-368.9881954558183,135.3493902324622,2735.9554868560235,FALSE,109
P. vivax,paper_replica_corrigido,13008,Rio Preto da Eva,AM,2012,1,109,55600,303.9568345323741,1695.1476905223708,-1391.1908559899966,591.8089489975571,10487.291462881878,FALSE,109
P. vivax,paper_replica_corrigido,13008,Rio Preto da Eva,AM,2012,2,110,55600,212.23021582733813,1564.1898748899896,-1351.9596590626516,515.6412115112275,10295.578704755942,FALSE,109
P. vivax,paper_replica_corrigido,13008,Rio Preto da Eva,AM,2012,3,111,55600,197.84172661870505,1609.2402057617214,-1411.3984791430164,516.7909132091344,11269.950893731988,FALSE,109
P. vivax,paper_replica_corrigido,13009,Itacoatiara,AM,2012,1,109,156384,23.02025782688766,356.3538395523517,-333.33358172546406,124.3650170880771,2195.8549607137215,FALSE,109
P. vivax,paper_replica_corrigido,13009,Itacoatiara,AM,2012,2,110,156384,18.544096582770617,328.8240287038611,-310.27993212109044,108.0146450797843,2111.446165220905,FALSE,109
P. vivax,paper_replica_corrigido,13009,Itacoatiara,AM,2012,3,111,156384,7.033967669326786,338.2946188749088,-331.260651205582,126.71538306426918,2602.4682745949494,FALSE,109
P. vivax,paper_replica_corrigido,13010,Parintins,AM,2012,1,109,248506,20.12023854554819,79.18848748125886,-59.06824893571067,24.372624865166795,465.5235656964168,FALSE,109
P. vivax,paper_replica_corrigido,13010,Parintins,AM,2012,2,110,248506,14.084166981883737,73.0708888858747,-58.986721903990954,16.655698786486017,492.7900378410898,FALSE,109
P. vivax,paper_replica_corrigido,13010,Parintins,AM,2012,3,111,248506,19.71783377463723,75.17558117188712,-55.45774739724989,23.15077823604233,508.609736302385,FALSE,109
P. vivax,paper_replica_corrigido,13011,Boca do Acre,AM,2012,1,109,49500,68.68686868686869,558.3752808259973,-489.68841213912856,206.62113746625135,3205.2103949452217,FALSE,109
P. vivax,paper_replica_corrigido,13011,Boca do Acre,AM,2012,2,110,49500,58.58585858585859,515.2387247949335,-456.65286620907494,161.09991811821786,3255.2514516753254,FALSE,109
P. vivax,paper_replica_corrigido,13011,Boca do Acre,AM,2012,3,111,49500,133.33333333333334,530.0789465199413,-396.7456131866079,154.9658530996885,2919.1692577653816,FALSE,109
P. vivax,paper_replica_corrigido,13012,Purus,AM,2012,1,109,70911,277.81303323884873,1204.8156677157442,-927.0026344768955,436.0811681932551,8746.864237682994,FALSE,109
P. vivax,paper_replica_corrigido,13012,Purus,AM,2012,2,110,70911,315.8889311954422,1111.7388702383005,-795.8499390428583,423.6860962291056,8838.8131351625,FALSE,109
P. vivax,paper_replica_corrigido,13012,Purus,AM,2012,3,111,70911,492.1662365500416,1143.759505470893,-651.5932689208513,531.4105398448038,7595.0240047963225,FALSE,109
P. vivax,paper_replica_corrigido,13013,Madeira,AM,2012,1,109,170985,162.0025148404831,1192.5808154033675,-1030.5783005628844,448.4377903157822,7077.428769043822,FALSE,109
P. vivax,paper_replica_corrigido,13013,Madeira,AM,2012,2,110,170985,103.51785244319676,1100.4487542818042,-996.9309018386075,278.4277151627167,6270.74544928236,FALSE,109
P. vivax,paper_replica_corrigido,13013,Madeira,AM,2012,3,111,170985,106.44208556306108,1132.1429901283461,-1025.700904565285,434.51173138350794,5884.180484558293,FALSE,109
P. vivax,paper_replica_corrigido,14001,Boa Vista,RR,2012,1,109,334076,144.27854739640082,351.04312994591584,-206.764582549515,121.35988692841434,1898.5144629148233,TRUE,109
P. vivax,paper_replica_corrigido,14001,Boa Vista,RR,2012,2,110,334076,124.82189681389862,323.92350936406064,-199.10161255016203,122.46011451980318,1977.0133097613052,TRUE,109
P. vivax,paper_replica_corrigido,14001,Boa Vista,RR,2012,3,111,334076,122.72656521270608,333.2528853947552,-210.52632018204912,120.25965933702547,2080.004179511751,TRUE,109
P. vivax,paper_replica_corrigido,14002,Nordeste de Roraima,RR,2012,1,109,44023,545.1695704518092,1468.0023195049348,-922.8327490531256,450.1342131413731,8263.955937228508,TRUE,109
P. vivax,paper_replica_corrigido,14002,Nordeste de Roraima,RR,2012,2,110,44023,436.1356563614474,1354.593445458245,-918.4577890967976,526.7296316678489,8336.195218208448,FALSE,109
