especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,14001,Boa Vista,RR,2014,1,133,353589,122.17574641745077,25.041494781211192,97.13425163623958,7.904657667517938,170.96120071608524,TRUE,133
P. vivax,paper_replica,14001,Boa Vista,RR,2014,2,134,353589,93.89432363563346,22.979040879101078,70.91528275653238,7.770320909304305,146.3917146743818,TRUE,133
P. vivax,paper_replica,14001,Boa Vista,RR,2014,3,135,353589,106.05533543181491,23.331035220568,82.72430021124691,9.184392048395171,170.23295407945372,TRUE,133
P. vivax,paper_replica,14002,Nordeste de Roraima,RR,2014,1,133,46668,122.13936744664437,88.30775676919906,33.83161067744531,25.606411245392994,674.8200051427094,TRUE,133
P. vivax,paper_replica,14002,Nordeste de Roraima,RR,2014,2,134,46668,122.13936744664437,81.03466194201076,41.104705504633614,19.285163281049115,640.9102597068653,TRUE,133
P. vivax,paper_replica,14002,Nordeste de Roraima,RR,2014,3,135,46668,111.42538784606154,82.27599795463851,29.149389891423027,20.302991343104487,687.4625010713953,TRUE,133
P. vivax,paper_replica,14003,Caracaraí,RR,2014,1,133,46161,262.1260371309114,86.09759898880549,176.02843814210593,19.496977968414896,657.860531617599,TRUE,133
P. vivax,paper_replica,14003,Caracaraí,RR,2014,2,134,46161,242.6290591624965,79.00649821229588,163.62256095020064,20.525985138970128,553.6600160308485,TRUE,133
P. vivax,paper_replica,14003,Caracaraí,RR,2014,3,135,46161,186.3044561426312,80.21675873715007,106.08769740548114,25.99597062455319,682.4483871666548,TRUE,133
P. vivax,paper_replica,14004,Sudeste de Roraima,RR,2014,1,133,50518,401.8369690011481,73.53963701002557,328.2973319911225,12.817213666415935,617.7995961835384,TRUE,133
P. vivax,paper_replica,14004,Sudeste de Roraima,RR,2014,2,134,50518,296.92386872006017,67.4828405682444,229.44102815181577,18.755691040817137,626.5588503107803,TRUE,133
P. vivax,paper_replica,14004,Sudeste de Roraima,RR,2014,3,135,50518,261.29300447365296,68.51658441728503,192.77642005636793,18.755691040817137,509.3234094778094,TRUE,133
P. vivax,paper_replica,15001,Óbidos,PA,2014,1,133,196298,2.037718163200848,4.348060449484206,-2.310342286283358,0,31.877553515573226,TRUE,133
P. vivax,paper_replica,15001,Óbidos,PA,2014,2,134,196298,1.5282886224006358,3.989965203581599,-2.461676581180963,0.509429540800212,30.56577244801272,TRUE,133
P. vivax,paper_replica,15001,Óbidos,PA,2014,3,135,196298,1.5282886224006358,4.051101432065971,-2.522812809665335,0,36.704398414655245,TRUE,133
