especie,familia,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,5,113,69841,15.75006085250784,16.179373609294547,-0.42931275678670744,0,85.22930656777535,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,6,114,69841,8.590942283186093,17.630214473179024,-9.03927218999293,1.431823713864349,94.50036511504703,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,7,115,69841,14.31823713864349,22.66515815580842,-8.34692101716493,4.295471141593047,113.11407339528357,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,8,116,69841,12.886413424779143,25.375892260539164,-12.489478835760021,2.7920562420354846,124.64025429189151,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,9,117,69841,5.727294855457396,25.604342604951096,-19.8770477494937,5.727294855457396,139.78179006600692,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,10,118,69841,7.159118569321745,29.10073549849001,-21.941616929168266,4.975587405678615,143.32555375782118,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,11,119,69841,11.454589710914792,26.86297197354196,-15.408382262627168,7.159118569321745,160.57902950988654,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11005,Alvorada D'Oeste,RO,2012,12,120,69841,12.886413424779143,22.030323690883215,-9.143910266104072,4.295471141593047,103.84301484801189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,1,109,228654,11.370892265169207,9.57539972978991,1.7954925353792976,1.7493680407952625,43.34059321070259,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,2,110,228654,9.184182214175129,8.367419827688698,0.8167623864864311,1.312026030596447,39.40451511891325,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,3,111,228654,11.370892265169207,10.644580281086032,0.7263119840831749,4.143815546633779,49.21190969762172,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,4,112,228654,5.6854461325846035,10.750045993588692,-5.064599861004089,2.3944475058385164,45.2976987063423,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,5,113,228654,7.8721561835786815,10.722135230452281,-2.8499790468735995,2.624052061192894,50.545802828728085,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,6,114,228654,6.560130152982235,9.599929884906292,-3.039799731924057,2.3944475058385164,44.171543030080386,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,7,115,228654,15.744312367157363,10.263205371937527,5.481106995219836,1.9571054956397007,46.38012018158438,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,8,116,228654,14.869628346759733,10.59681012985016,4.272818216909572,2.624052061192894,52.96211743507654,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,9,117,228654,9.621524224373944,9.413645732680687,0.20787849169325767,2.3944475058385164,42.65177954463949,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,10,118,228654,13.9949443263621,8.94225418597123,5.052690140390871,2.1867100509940784,45.27583160583238,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,11,119,228654,9.184182214175129,9.075756151024363,0.10842606315076608,2.1867100509940784,40.23546493829104,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11006,Cacoal,RO,2012,12,120,228654,7.434814173379866,8.889066163508843,-1.4542519901289772,1.7493680407952625,40.48693659415533,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,1,109,136730,4.388210341549038,8.056088480751743,-3.6678781392027053,0,47.53894536678125,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,2,110,136730,6.582315512323557,7.463506579944229,-0.881191067620672,0,42.80333503985956,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,3,111,136730,7.31368390258173,8.668938183396557,-1.355254280814827,0.3473999853726332,45.381408615519604,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,4,112,136730,3.656841951290865,8.237982830219032,-4.581140878928167,0,47.7583558838585,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,5,113,136730,8.045052292839904,8.105699395894218,-0.060647103054314755,0,44.30264023988878,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,6,114,136730,10.970525853872596,8.215559333086121,2.754966520786475,0,45.34484019600673,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,7,115,136730,12.43326263438894,8.731140266513638,3.702122367875303,0.3473999853726332,50.84838733269947,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,8,116,136730,16.090104585679807,8.093792118997746,7.9963124666820615,0,41.687998244715864,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,9,117,136730,7.31368390258173,6.851019702275387,0.46266420030634325,0.731368390258173,37.68375630805235,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,10,118,136730,13.164631024647115,6.745729235179508,6.418901789467607,0.731368390258173,37.336356322679705,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,11,119,136730,10.970525853872596,6.756750618657154,4.213775235215442,1.462736780516346,34.02691435676148,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11007,Vilhena,RO,2012,12,120,136730,7.31368390258173,7.048823825416705,0.26486007716502513,0.731368390258173,43.18730344474508,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,1,109,51890,7.708614376565812,6.458086186835264,1.2505281897305478,0,40.47022547697052,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,2,110,51890,0,5.1071606002157255,-5.1071606002157255,0,28.907303912121797,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,3,111,51890,3.854307188282906,5.414684379328302,-1.5603771910453963,0,35.70052033147037,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,4,112,51890,11.562921564848718,5.634091355699363,5.928830209149355,0,43.40913470803619,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,5,113,51890,1.927153594141453,5.732119915798091,-3.8049663216566376,0,37.62767392561183,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,6,114,51890,1.927153594141453,6.370010461915382,-4.442856867773929,0,39.55482751975328,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,7,115,51890,7.708614376565812,8.341162673151857,-0.6325482965860445,0,51.117749084601996,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,8,116,51890,5.781460782424359,8.883669309203404,-3.1022085267790445,0,55.0684139525919,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,9,117,51890,1.927153594141453,7.938207011643169,-6.011053417501716,0,42.39737907111197,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,10,118,51890,5.781460782424359,7.338450838619544,-1.5569900561951853,0,39.55482751975328,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,11,119,51890,7.708614376565812,6.609527637721184,1.099086738844628,0,37.62767392561183,TRUE,109
P. vivax,bell,model5_defor_ns_annual,11008,Colorado do Oeste,RO,2012,12,120,51890,3.854307188282906,6.055386839584228,-2.201079651301322,0,38.54307188282906,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,1,109,135803,1572.1302180364205,1293.9838984253956,278.14631961102486,533.0883706545511,6570.197271047031,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,2,110,135803,1248.1314845769239,944.1296619145985,304.00182266232537,383.5703187705721,4572.671443193443,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,3,111,135803,1029.4323394917637,981.4479174198752,47.9844220718885,395.2784548205857,4651.572498398409,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,4,112,135803,1106.7502190673256,852.8387232235721,253.91149584375353,360.2460917652777,4165.390308019692,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,5,113,135803,1198.795313800137,904.0567001787999,294.738613621337,378.0844311244965,4249.96134106021,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,6,114,135803,1312.9312312688232,846.9563905249412,465.97484074388205,328.3064438929921,3840.489532631819,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,7,115,135803,1178.177212579987,831.5426446877626,346.6345678922245,330.97575164024363,4076.161793185707,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,8,116,135803,1058.8867698062636,763.1634052611502,295.72336454511344,311.75673586003256,3715.8420653446474,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,9,117,135803,1016.9142066081015,746.2274474659938,270.6867591421077,323.98032444054996,3531.8439209737594,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,10,118,135803,1463.885186630634,997.5341123682648,466.35107426236925,410.7972577925377,4812.375278896634,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,11,119,135803,2244.4275899648756,1378.3263651769469,866.1012247879287,565.9300604552182,6809.809061655479,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12001,Cruzeiro do Sul,AC,2012,12,120,135803,1984.492242439416,1392.166969050268,592.3252733891479,596.7467581717635,6630.081809680192,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,1,109,76221,17.05566707337873,44.76215670831252,-27.70648963493379,11.742170792826128,212.17905826478238,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,2,110,76221,13.119743902599021,34.75008342549892,-21.630339522899902,10.495795122079217,184.43079991078565,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,3,111,76221,7.871846341559412,36.36388276132353,-28.49203641976412,10.495795122079217,169.99908161792672,FALSE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,4,112,76221,10.495795122079217,34.80711928809054,-24.311324166011325,9.183820731819315,171.9342438435601,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,5,113,76221,28.863436585717846,38.73094531885305,-9.867508733135207,10.495795122079217,197.9441361304623,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,6,114,76221,77.40648902533422,32.63367800958613,44.7728110157481,6.4942732317865195,189.7442961913382,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,7,115,76221,162.68482439222785,32.54890849261959,130.13591589960828,9.80700856719277,169.99908161792672,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,8,116,76221,107.58190000131196,31.22230533221776,76.35959466909421,6.5598719512995105,185.70997494128846,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,9,117,76221,99.71005365975256,27.541809957214973,72.16824370253758,7.871846341559412,139.13488408706255,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,10,118,76221,81.34241219611393,34.49661098215187,46.845801213962055,10.495795122079217,180.429278020493,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,11,119,76221,249.27513414938142,42.103859833231816,207.1712743161496,13.742931737972476,225.16760472835557,FALSE,109
P. vivax,bell,model5_defor_ns_annual,12002,Tarauacá,AC,2012,12,120,76221,160.06087561170804,38.30390532327661,121.75697028843143,12.430957347712575,206.17677542934342,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,1,109,52651,1.8992991586104726,1.1207919999231064,0.7785071586873662,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,2,110,52651,0,1.0138572193604014,-1.0138572193604014,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,3,111,52651,7.59719663444189,1.0567795221002338,6.540417112341657,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,4,112,52651,0,1.0100061888789946,-1.0100061888789946,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,5,113,52651,1.8992991586104726,1.1657250809226545,0.7335740776878181,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,6,114,52651,0,1.2232641191094644,-1.2232641191094644,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,7,115,52651,1.8992991586104726,1.25167445750683,0.6476247011036427,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,8,116,52651,1.8992991586104726,1.137940298670146,0.7613588599403267,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,9,117,52651,5.697897475831418,0.9851633994335832,4.712734076397835,0,9.496495793052363,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,10,118,52651,5.697897475831418,0.9399578580798741,4.757939617751544,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,11,119,52651,1.8992991586104726,0.9541410053741437,0.9451581532363289,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12003,Sena Madureira,AC,2012,12,120,52651,1.8992991586104726,0.9606923349475344,0.9386068236629382,0,7.59719663444189,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,1,109,433224,24.467711853452254,15.700248662348768,8.767463191103486,6.00151422820527,71.33722970103224,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,2,110,433224,21.46695473934962,13.045094317703086,8.421860421646535,4.37418056248038,63.67952837331257,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,3,111,433224,12.695510867357303,16.732019391941677,-4.036508524584374,6.330443373404983,80.90502834561325,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,4,112,433224,16.157922922091114,18.773138600084877,-2.6152156779937634,5.9899728546894915,89.33023101213229,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,5,113,433224,22.39026462061197,22.16716282897106,0.22310179164091082,9.463926282939081,104.81875427030798,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,6,114,433224,21.697782209665206,21.879183724410304,-0.18140151474509736,9.440843535907522,115.42527653130942,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,7,115,433224,27.00681402692372,21.48238212946031,5.524431897463412,7.13256883275165,108.3908093734419,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,8,116,433224,20.774472328402858,18.833574491914426,1.940897836488432,7.155651579783206,80.95696452643432,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,9,117,433224,21.46695473934962,15.837038981418596,5.629915757931025,6.111157276605175,73.18384946355695,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,10,118,433224,23.313574501874317,15.416095621186763,7.897478880687554,5.649502335974,67.75363322438275,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,11,119,433224,20.081989917456095,16.46652635676325,3.615463560692845,7.034467157867523,78.85643454656227,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12004,Rio Branco,AC,2012,12,120,433224,22.851919561243143,16.56890562379492,6.283013937448224,6.463169168836445,77.81194024338426,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,2.8921027682944964,10.246990962715406,0,18.066253880138618,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,2.0246194280364445,7.829700870220982,0,14.78148044738614,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,1.986833958450402,-0.3444472420741642,0,12.358960040731152,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,4,112,60887,4.927160149128714,1.8508872198820778,3.0762729292466355,0,13.139093731009902,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,5,113,60887,6.569546865504951,1.8295223848324886,4.740024480672463,0,14.78148044738614,TRUE,109
P. vivax,bell,model5_defor_ns_annual,12005,Brasiléia,AC,2012,6,114,60887,8.21193358188119,2.056174812782556,6.155758769098634,0,13.139093731009902,TRUE,109
