especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,model5,12005,Brasiléia,AC,2012,1,109,60887,13.139093731009902,2.8154406517322528,10.32365307927765,0,20.570893622612346,TRUE,109
P. vivax,model5,12005,Brasiléia,AC,2012,2,110,60887,9.854320298257427,1.970417715710266,7.883902582547162,0,16.42386716376238,TRUE,109
P. vivax,model5,12005,Brasiléia,AC,2012,3,111,60887,1.6423867163762378,1.9339875608743589,-0.29160084449812107,0,16.42386716376238,TRUE,109
P. vivax,model5,13001,Rio Negro,AM,2012,1,109,99826,1045.8197263238035,568.9149867742061,476.90473954959737,256.4462164165648,3131.3235028950367,TRUE,109
P. vivax,model5,13001,Rio Negro,AM,2012,2,110,99826,1017.7709214032417,461.2424081711955,556.5285132320462,204.85645022338872,2619.708292428825,TRUE,109
P. vivax,model5,13001,Rio Negro,AM,2012,3,111,99826,897.5617574579769,549.9168542866579,347.644903171319,264.4100735279386,3063.4053252659614,TRUE,109
P. vivax,model5,13002,Japurá,AM,2012,1,109,25044,43.9226960549433,13.936893513017775,29.985802541925526,0,69.97684076026185,TRUE,109
P. vivax,model5,13002,Japurá,AM,2012,2,110,25044,107.81025395304265,10.674767770821813,97.13548618222083,0,65.98386839163064,FALSE,109
P. vivax,model5,13002,Japurá,AM,2012,3,111,25044,143.74700527072352,13.267458084330464,130.47954718639306,0,73.96981312889305,FALSE,109
P. vivax,model5,13003,Alto Solimões,AM,2012,1,109,231482,292.89534391442965,113.21621441255094,179.67912950187872,41.860706232018046,528.885615296221,TRUE,109
P. vivax,model5,13003,Alto Solimões,AM,2012,2,110,231482,447.5509974857656,151.5483859024941,296.0026115832715,61.68946181560554,705.0332207255849,TRUE,109
P. vivax,model5,13003,Alto Solimões,AM,2012,3,111,231482,834.1901314141056,183.70399146634392,650.4861399477617,74.50903309976584,843.1973112380225,TRUE,109
P. vivax,model5,13004,Juruá,AM,2012,1,109,131695,532.2905197615703,238.81462069693333,293.47589906463696,94.76441778351494,1060.8793044534714,TRUE,109
P. vivax,model5,13004,Juruá,AM,2012,2,110,131695,527.7345381373628,211.16496798313827,316.5695701542246,86.52568434640648,953.4150878924785,TRUE,109
P. vivax,model5,13004,Juruá,AM,2012,3,111,131695,981.0547097460042,275.41786926806316,705.636840477941,107.67303238543606,1231.1401344014569,TRUE,109
P. vivax,model5,13005,Tefé,AM,2012,1,109,87520,286.79159049360146,134.5580381237371,152.23355236986436,52.502285191956126,567.0132541133453,TRUE,109
P. vivax,model5,13005,Tefé,AM,2012,2,110,87520,294.7897623400366,139.08272462424745,155.70703771578914,56.529936014625235,558.9008226691042,TRUE,109
P. vivax,model5,13005,Tefé,AM,2012,3,111,87520,298.217550274223,183.29669658923956,114.92085368498346,79.9245886654479,727.9478976234002,TRUE,109
P. vivax,model5,13006,Coari,AM,2012,1,109,156671,72.12566460927677,54.5352916902171,17.590372919059668,22.611076714899376,286.2686776748725,TRUE,109
P. vivax,model5,13006,Coari,AM,2012,2,110,156671,103.40139528055606,63.71532048473163,39.68607479582443,26.4726720324757,321.69322976173,TRUE,109
P. vivax,model5,13006,Coari,AM,2012,3,111,156671,132.12400508071053,86.25799709779827,45.866007982912265,37.96171595253748,437.8761864033545,TRUE,109
P. vivax,model5,13007,Manaus,AM,2012,1,109,2106861,74.37605043711949,70.16770765593019,4.208342781189302,30.664101713402076,309.7475343651049,TRUE,109
P. vivax,model5,13007,Manaus,AM,2012,2,110,2106861,57.09916316263864,60.831081894206136,-3.7319187315674966,27.392647165617483,267.54256688030193,TRUE,109
P. vivax,model5,13007,Manaus,AM,2012,3,111,2106861,50.12195868640599,70.58820945345455,-20.466250767048564,32.04411681643924,312.41738301672456,TRUE,109
P. vivax,model5,13008,Rio Preto da Eva,AM,2012,1,109,55600,303.9568345323741,279.7314519130185,24.225382619355628,106.02517985611512,1440.8273381294946,TRUE,109
P. vivax,model5,13008,Rio Preto da Eva,AM,2012,2,110,55600,212.23021582733813,200.37000253932388,11.86021328801425,82.7338129496403,1059.9820143884886,TRUE,109
P. vivax,model5,13008,Rio Preto da Eva,AM,2012,3,111,55600,197.84172661870502,174.55535405766798,23.28637256103704,61.15107913669065,874.3705035971204,TRUE,109
P. vivax,model5,13009,Itacoatiara,AM,2012,1,109,156384,23.02025782688766,18.583967090463663,4.436290736423999,5.08364027010436,79.02023224882336,TRUE,109
P. vivax,model5,13009,Itacoatiara,AM,2012,2,110,156384,18.544096582770617,13.398219712969913,5.145876869800704,3.1972580315121752,57.55064456721916,TRUE,109
P. vivax,model5,13009,Itacoatiara,AM,2012,3,111,156384,7.033967669326786,13.674081264889333,-6.640113595562547,3.5009975445058323,59.80471147943522,TRUE,109
P. vivax,model5,13010,Parintins,AM,2012,1,109,248506,20.120238545548194,11.105998252745724,9.01424029280247,2.605570891648492,54.958431587164874,TRUE,109
P. vivax,model5,13010,Parintins,AM,2012,2,110,248506,14.084166981883737,8.903231927363162,5.180935054520575,2.0120238545548195,46.16588734276025,TRUE,109
P. vivax,model5,13010,Parintins,AM,2012,3,111,248506,19.71783377463723,10.686964922070157,9.030868852567075,2.3943083869202364,56.326607808262,TRUE,109
P. vivax,model5,13011,Boca do Acre,AM,2012,1,109,49500,68.68686868686869,57.28211996088491,11.40474872598378,14.14141414141414,279.2929292929288,TRUE,109
P. vivax,model5,13011,Boca do Acre,AM,2012,2,110,49500,58.58585858585859,51.56382086321517,7.022037722643418,8.080808080808081,240.5050505050504,TRUE,109
P. vivax,model5,13011,Boca do Acre,AM,2012,3,111,49500,133.33333333333334,59.74689378375591,73.58643954957743,13.080808080808083,271.01010101010075,TRUE,109
P. vivax,model5,13012,Purus,AM,2012,1,109,70911,277.81303323884873,164.37800949555017,113.43502374329856,70.44041121969794,781.8956156308607,TRUE,109
P. vivax,model5,13012,Purus,AM,2012,2,110,70911,315.8889311954422,170.02329268253283,145.86563851290936,66.95012057367686,826.5290293466458,TRUE,109
P. vivax,model5,13012,Purus,AM,2012,3,111,70911,492.16623655004156,289.01545623376404,203.15078031627752,110.5963813794757,1411.20559574678,TRUE,109
P. vivax,model5,13013,Madeira,AM,2012,1,109,170985,162.0025148404831,188.2910647262316,-26.288549885748523,79.23209638272363,1003.3043834254463,TRUE,109
P. vivax,model5,13013,Madeira,AM,2012,2,110,170985,103.51785244319677,199.05454769591626,-95.53669525271948,84.51033716407873,1014.9135889113079,TRUE,109
P. vivax,model5,13013,Madeira,AM,2012,3,111,170985,106.44208556306108,266.8714253865615,-160.4293398235004,108.7522297277539,1428.7364388689057,FALSE,109
P. vivax,model5,14001,Boa Vista,RR,2012,1,109,334076,144.27854739640082,175.99875460664262,-31.720207210241796,69.88679222691843,731.9142949508492,TRUE,109
P. vivax,model5,14001,Boa Vista,RR,2012,2,110,334076,124.82189681389862,134.09700262748777,-9.27510581358915,48.31984338892947,580.2646703145392,TRUE,109
P. vivax,model5,14001,Boa Vista,RR,2012,3,111,334076,122.72656521270609,134.60931161287456,-11.882746400168472,49.95869203414793,607.1298147726859,TRUE,109
P. vivax,model5,14002,Nordeste de Roraima,RR,2012,1,109,44023,545.1695704518092,619.6642891253681,-74.49471867355885,233.85503032505738,2995.1956931603936,TRUE,109
P. vivax,model5,14002,Nordeste de Roraima,RR,2012,2,110,44023,436.1356563614474,500.2355398773436,-64.09988351589624,215.4555573223088,2576.7780478386276,TRUE,109
P. vivax,model5,14002,Nordeste de Roraima,RR,2012,3,111,44023,367.9894600549713,457.03862089941555,-89.04916084444426,193.7055630011585,2289.825772891443,TRUE,109
P. vivax,model5,14003,Caracaraí,RR,2012,1,109,43635,435.4302738627249,498.10150605563706,-62.67123219291216,197.0894923799702,2159.1039303311527,TRUE,109
P. vivax,model5,14003,Caracaraí,RR,2012,2,110,43635,359.80291050762,367.02602444688927,-7.22311393926924,125.70184484931822,1563.3665635384423,TRUE,109
P. vivax,model5,14003,Caracaraí,RR,2012,3,111,43635,263.54990260112294,359.6560213397068,-96.10611873858386,148.84840151254727,1609.0294488369425,TRUE,109
P. vivax,model5,14004,Sudeste de Roraima,RR,2012,1,109,47790,257.37602008788446,279.49792223521325,-22.121902147328797,112.88972588407617,1268.1523331240846,TRUE,109
P. vivax,model5,14004,Sudeste de Roraima,RR,2012,2,110,47790,259.46850805607863,200.48946410815535,58.97904394792329,74.12638627327894,886.6394643230797,TRUE,109
P. vivax,model5,14004,Sudeste de Roraima,RR,2012,3,111,47790,280.3933877380205,206.39343276113703,73.99995497688349,82.600962544465375,936.5453023645113,TRUE,109
P. vivax,model5,15001,Óbidos,PA,2012,1,109,189429,3.695315923116313,4.920748075995216,-1.225432152878903,0.5279022747309018,31.423382903356917,TRUE,109
P. vivax,model5,15001,Óbidos,PA,2012,2,110,189429,2.6395113736545093,4.0300931709205665,-1.3905817972660572,0,22.198290652434398,TRUE,109
P. vivax,model5,15001,Óbidos,PA,2012,3,111,189429,2.6395113736545093,4.617093573242676,-1.9775821995881668,0,26.69865754451532,TRUE,109
P. vivax,model5,15002,Santarém,PA,2012,1,109,492734,40.18395320801893,27.521135994208567,12.66281721381036,10.619319957624196,128.5734290712636,TRUE,109
P. vivax,model5,15002,Santarém,PA,2012,2,110,492734,34.907272483733614,27.48207714395429,7.425195339779325,10.639614883486832,128.6343138488511,TRUE,109
P. vivax,model5,15002,Santarém,PA,2012,3,111,492734,31.457135087085526,31.529289645333062,-0.07215455824753647,12.572706571902893,148.56900477742553,TRUE,109
P. vivax,model5,15003,Almeirim,PA,2012,1,109,69092,144.73455682278703,136.50151615515782,8.233040667629211,49.065014762924804,603.7602037862557,TRUE,109
P. vivax,model5,15003,Almeirim,PA,2012,2,110,69092,150.5239390956985,109.6618752186357,40.862063877062795,44.86771261506397,472.05175707751965,TRUE,109
P. vivax,model5,15003,Almeirim,PA,2012,3,111,69092,108.55091761709026,92.7839661227104,15.766951494379867,34.73629363746888,422.0097840560411,TRUE,109
P. vivax,model5,15004,Portel,PA,2012,1,109,135041,479.1137506386949,217.52047166302134,261.59327897567357,89.52836545937902,1030.4833346909456,TRUE,109
P. vivax,model5,15004,Portel,PA,2012,2,110,135041,593.8937063558475,215.00014891894293,378.89355743690453,78.06888278374716,987.8851608030146,TRUE,109
P. vivax,model5,15004,Portel,PA,2012,3,111,135041,388.7708177516458,237.9760358848963,150.79478186674947,97.87768159299769,1061.196229293325,TRUE,109
P. vivax,model5,15005,Furos de Breves,PA,2012,1,109,209923,1253.3166923109902,671.2029675281692,582.113724782821,243.1486783249096,3088.477679911204,TRUE,109
P. vivax,model5,15005,Furos de Breves,PA,2012,2,110,209923,1816.8566569646966,757.8195355285582,1059.0371214361385,305.86214945480015,3521.958051285468,TRUE,109
P. vivax,model5,15005,Furos de Breves,PA,2012,3,111,209923,1729.2054705773069,840.5923027263095,888.6131678509973,353.01038952377786,3980.5666839745936,TRUE,109
P. vivax,model5,15006,Arari,PA,2012,1,109,158333,50.52642216088876,43.32280404756919,7.203618113319564,17.352668110880234,175.27931637750817,TRUE,109
P. vivax,model5,15006,Arari,PA,2012,2,110,158333,209.68465196768835,55.366297728244476,154.31835423944386,20.084252808953288,241.45313990134701,TRUE,109
P. vivax,model5,15006,Arari,PA,2012,3,111,158333,248.21104886536602,70.87674293825063,177.3343059271154,28.721113097080206,327.8691113033919,TRUE,109
P. vivax,model5,15007,Belém,PA,2012,1,109,2185084,5.079896241975137,3.615317945059159,1.4645782969159775,1.3031535629751536,15.894125809351024,TRUE,109
P. vivax,model5,15007,Belém,PA,2012,2,110,2185084,4.3934237768433615,3.153318706259734,1.2401050705836276,1.0720411663807892,13.169974243553096,TRUE,109
P. vivax,model5,15007,Belém,PA,2012,3,111,2185084,3.4323623256588762,3.424197578368024,0.008164747290852148,1.4187097612723354,13.688260954727593,TRUE,109
P. vivax,model5,15008,Castanhal,PA,2012,1,109,305405,2.6194725037245625,2.222395685308251,0.3970768184163114,0,12.786300158805505,TRUE,109
P. vivax,model5,15008,Castanhal,PA,2012,2,110,305405,2.6194725037245625,1.861409639178503,0.7580628645460594,0,9.667490709058455,TRUE,109
P. vivax,model5,15008,Castanhal,PA,2012,3,111,305405,1.3097362518622813,1.8279305316431056,-0.5181942797808243,0,9.012622583127316,TRUE,109
P. vivax,model5,15009,Salgado,PA,2012,1,109,251888,40.09718605094328,17.90587825311296,22.19130779783032,4.9525979800546285,88.73983675284252,TRUE,109
P. vivax,model5,15009,Salgado,PA,2012,2,110,251888,27.79012894619831,17.31084544543652,10.479283500761788,4.3670202629740205,82.37788223337338,TRUE,109
P. vivax,model5,15009,Salgado,PA,2012,3,111,251888,17.071079209807532,26.091530832419057,-9.020451622611525,9.508194118020707,131.31828431683914,TRUE,109
P. vivax,model5,15010,Bragantina,PA,2012,1,109,390863,1.0233764771799838,1.9980673434152445,-0.9746908662352607,0,9.99071285846958,TRUE,109
P. vivax,model5,15010,Bragantina,PA,2012,2,110,390863,2.0467529543599676,1.65490861619112,0.3918443381688477,0,9.344706457249721,TRUE,109
P. vivax,model5,15010,Bragantina,PA,2012,3,111,390863,1.5350647157699757,1.7936017018880859,-0.25853698611811016,0,10.11223881513471,TRUE,109
P. vivax,model5,15011,Cametá,PA,2012,1,109,449907,404.97258322275496,250.93542302388107,154.0371601988739,118.77454673965954,1133.2508718468475,TRUE,109
P. vivax,model5,15011,Cametá,PA,2012,2,110,449907,686.3640707968536,166.4441425898526,519.919928207001,66.8693752264357,742.0755845096865,TRUE,109
P. vivax,model5,15011,Cametá,PA,2012,3,111,449907,368.0760690542712,218.20173417422748,149.87433488004373,90.99102703447602,1006.1801661232203,TRUE,109
P. vivax,model5,15012,Tomé-Açu,PA,2012,1,109,299079,63.86272523313238,26.268112781398617,37.59461245173377,7.690275813413846,120.22743154818625,TRUE,109
P. vivax,model5,15012,Tomé-Açu,PA,2012,2,110,299079,33.77034161542603,19.11928729135458,14.651054324071445,4.681037451643212,82.11041229909154,TRUE,109
P. vivax,model5,15012,Tomé-Açu,PA,2012,3,111,299079,34.43906125137505,17.47610681428452,16.96295443709053,4.505498547206591,76.07521758465154,TRUE,109
P. vivax,model5,15013,Guamá,PA,2012,1,109,441719,45.50404216255131,30.68294069453461,14.821101468016696,14.262460976322052,144.52627122673002,TRUE,109
P. vivax,model5,15013,Guamá,PA,2012,2,110,441719,43.240159467897016,28.84065675658957,14.399502711307445,12.106112709663835,137.53653340698497,TRUE,109
P. vivax,model5,15013,Guamá,PA,2012,3,111,441719,33.73185215034898,31.51778624145745,2.214065908891527,14.03607270685662,143.5414822545555,TRUE,109
P. vivax,model5,15014,Itaituba,PA,2012,1,109,213017,615.9132839163071,365.9086536376043,250.00463027870285,154.1895717243225,1886.8564480769137,TRUE,109
P. vivax,model5,15014,Itaituba,PA,2012,2,110,213017,547.3741532365962,326.90893977303745,220.4652134635587,142.57078073580982,1774.295009318504,TRUE,109
P. vivax,model5,15014,Itaituba,PA,2012,3,111,213017,587.2770717830033,362.6888671228236,224.5882046601797,175.97187078965527,1907.2890896031759,TRUE,109
P. vivax,model5,15015,Altamira,PA,2012,1,109,281058,407.033423706139,302.25989343836994,104.77353026776905,113.41075507546486,1456.8612172576475,TRUE,109
P. vivax,model5,15015,Altamira,PA,2012,2,110,281058,293.5337190188502,265.494265440312,28.0394535785382,110.96464075030778,1277.10294672274,TRUE,109
P. vivax,model5,15015,Altamira,PA,2012,3,111,281058,258.3096727365882,211.2667720484807,47.042900688107494,84.4220765820578,1004.8548698133479,TRUE,109
P. vivax,model5,15016,Tucuruí,PA,2012,1,109,340793,107.10313885555162,133.42062764666133,-26.31748879110971,60.6819975762413,611.8816994480512,TRUE,109
P. vivax,model5,15016,Tucuruí,PA,2012,2,110,340793,121.7748017124765,100.42477994705915,21.350021765417353,44.40378763648315,459.7145481274556,TRUE,109
P. vivax,model5,15016,Tucuruí,PA,2012,3,111,340793,89.20371017010326,83.09475558029155,6.108954589811717,32.820509810940955,405.23132810826485,TRUE,109
P. vivax,model5,15017,Paragominas,PA,2012,1,109,306994,125.73535639133011,90.87879544988456,34.85656094144555,34.9925405708255,465.5791318397098,TRUE,109
P. vivax,model5,15017,Paragominas,PA,2012,2,110,306994,103.91082561874174,76.66733649736176,27.24348912137998,27.84256369831332,402.96390157462343,TRUE,109
P. vivax,model5,15017,Paragominas,PA,2012,3,111,306994,74.92003101037805,68.19404343739531,6.725987572982746,24.08841866616286,335.0391212857579,TRUE,109
P. vivax,model5,15018,São Félix do Xingu,PA,2012,1,109,177935,8.992047657852586,6.356300888070366,2.6357467697822203,0.5620029786157866,36.26324219518362,TRUE,109
P. vivax,model5,15018,São Félix do Xingu,PA,2012,2,110,177935,13.48807148677888,6.677782146518617,6.810289340260263,0.26695141484249946,40.197263045494125,TRUE,109
P. vivax,model5,15018,São Félix do Xingu,PA,2012,3,111,177935,12.364065529547307,9.122468245872875,3.241597283674432,2.2480119144631465,48.065304746115146,TRUE,109
P. vivax,model5,15019,Parauapebas,PA,2012,1,109,271172,6.637853465697048,5.797388078427645,0.8404653872694032,1.1063089109495081,30.801483929019213,TRUE,109
P. vivax,model5,15019,Parauapebas,PA,2012,2,110,271172,5.90031419173071,4.650856004210445,1.2494581875202648,0.3687696369831694,26.007478648238006,TRUE,109
P. vivax,model5,15019,Parauapebas,PA,2012,3,111,271172,3.687696369831694,4.13766684624124,-0.449970476409546,0,22.33822076025546,TRUE,109
P. vivax,model5,15020,Marabá,PA,2012,1,109,295238,15.241940400625936,24.3990352466941,-9.157094846068166,8.806454453694984,110.47019692586994,TRUE,109
P. vivax,model5,15020,Marabá,PA,2012,2,110,295238,16.59677954734824,19.45655751425092,-2.85977796690268,7.273792668965376,84.8722047974854,TRUE,109
P. vivax,model5,15020,Marabá,PA,2012,3,111,295238,14.225811040584205,19.763100103163147,-5.537289062578942,6.257663308923648,97.65003150001007,TRUE,109
P. vivax,model5,15021,Redenção,PA,2012,1,109,185608,1.6163096418257832,2.8721810389538005,-1.2558713971280173,0,14.54678677643205,TRUE,109
P. vivax,model5,15021,Redenção,PA,2012,2,110,185608,2.1550795224343777,2.747142557240621,-0.5920630348062432,0,14.829640963751551,TRUE,109
P. vivax,model5,15021,Redenção,PA,2012,3,111,185608,8.620318089737511,2.75208295273426,5.868235137003251,0,15.085556657040645,TRUE,109
P. vivax,model5,15022,Conceição do Araguaia,PA,2012,1,109,142249,0,0.3024861750967953,-0.3024861750967953,0,3.1810416944934428,TRUE,109
P. vivax,model5,15022,Conceição do Araguaia,PA,2012,2,110,142249,0.7029926396670627,0.34018814845059114,0.36280449121647157,0,3.5149631983353133,TRUE,109
P. vivax,model5,15022,Conceição do Araguaia,PA,2012,3,111,142249,0,0.40079935052385485,-0.40079935052385485,0,3.8840343341605053,TRUE,109
P. vivax,model5,16001,Oiapoque,AP,2012,1,109,31004,841.8268610501871,1161.7230741081287,-319.8962130579416,436.153399561347,5831.828151206293,TRUE,109
P. vivax,model5,16001,Oiapoque,AP,2012,2,110,31004,845.05225132241,840.0765444094958,4.975706912914234,283.3505354147852,3834.4245903754345,TRUE,109
P. vivax,model5,16001,Oiapoque,AP,2012,3,111,31004,780.5444458779513,882.6395618614638,-102.09511598351253,299.1549477486776,4250.258031221775,TRUE,109
P. vivax,model5,16002,Amapá,AP,2012,1,109,25619,199.07100199071004,124.28767136387509,74.78333062683495,35.130176821890004,580.5261719817315,TRUE,109
P. vivax,model5,16002,Amapá,AP,2012,2,110,25619,160.03747218861,131.69379901615454,28.343673172455453,33.08091650727975,655.9584683242904,TRUE,109
P. vivax,model5,16002,Amapá,AP,2012,3,111,25619,187.36094305008,115.08259476202825,72.27834828805176,17.46750458643976,526.95265232835,TRUE,109
P. vivax,model5,16003,Macapá,AP,2012,1,109,569504,135.5565544754734,92.74111508715966,42.81543938831375,34.72319772995449,427.19629712872927,TRUE,109
P. vivax,model5,16003,Macapá,AP,2012,2,110,569504,111.32494240602348,73.25738043973398,38.0675619662895,29.31498286228016,333.76411754790104,TRUE,109
P. vivax,model5,16003,Macapá,AP,2012,3,111,569504,80.59644883969209,59.129812506058826,21.46663633363326,27.82684581671068,264.6908537955834,TRUE,109
P. vivax,model5,16004,Mazagão,AP,2012,1,109,72475,292.5146602276647,140.3370464059186,152.1776138217461,47.56812694032425,725.8709899965486,TRUE,109
P. vivax,model5,16004,Mazagão,AP,2012,2,110,72475,190.41048637461193,118.01369896474257,72.39678740986936,48.947913073473615,578.7167988961687,TRUE,109
P. vivax,model5,16004,Mazagão,AP,2012,3,111,72475,211.10727837185235,118.86724434898649,92.24003402286586,42.048982407726804,625.9399793032071,TRUE,109
P. vivax,model5,17001,Bico do Papagaio,TO,2012,1,109,199722,1.0013919347893572,1.2061405504261997,-0.20474861563684255,0,8.274000861197052,TRUE,109
P. vivax,model5,17001,Bico do Papagaio,TO,2012,2,110,199722,1.0013919347893572,1.06981814563659,-0.06842621084723288,0,6.771912959013016,TRUE,109
P. vivax,model5,17001,Bico do Papagaio,TO,2012,3,111,199722,0,1.056244833897973,-1.056244833897973,0,8.036170276684569,TRUE,109
P. vivax,model5,17002,Araguaína,TO,2012,1,109,286178,0.6988657409025152,0.8548376876286765,-0.15597194672616133,0,4.8920601863176065,TRUE,109
P. vivax,model5,17002,Araguaína,TO,2012,2,110,286178,1.048298611353773,0.7398623077425835,0.30843630361118934,0,3.8437615749638336,TRUE,109
P. vivax,model5,17002,Araguaína,TO,2012,3,111,286178,0.3494328704512576,0.7380027857651967,-0.38856991531393914,0,4.542627315866349,TRUE,109
P. vivax,model5,17003,Miracema do Tocantins,TO,2012,1,109,143238,0,0.1429590271375953,-0.1429590271375953,0,1.3962775241206942,TRUE,109
P. vivax,model5,17003,Miracema do Tocantins,TO,2012,2,110,143238,0,0.14480305320614306,-0.14480305320614306,0,1.3962775241206942,TRUE,109
