cod_micro_res,nome_micro_res,ano,mes,difs_bell,difs_nbinomial,difs_poisson,new_difs,type,metric
11001,Porto Velho,2007,1,0.01596441364751677,0.7371277387736379,0.00240514594091934,0.00240514594091934,Falciparum,Ordinary Error
11001,Porto Velho,2007,2,0.01693713914797645,0.7557745517520356,0.00256746930271045,0.00256746930271045,Falciparum,Ordinary Error
11001,Porto Velho,2007,3,0.01794515448561795,0.7945670696629696,0.00271107652658075,0.00271107652658075,Falciparum,Ordinary Error
11001,Porto Velho,2007,4,0.01689616647218139,0.6579585655239011,0.00260845270226872,0.00260845270226872,Falciparum,Ordinary Error
11001,Porto Velho,2007,5,0.0150500219844496,0.5345868988466249,0.002387798552546,0.002387798552546,Falciparum,Ordinary Error
11001,Porto Velho,2007,6,0.01539705392507206,0.5874952371769324,0.0024151396190577,0.0024151396190577,Falciparum,Ordinary Error
11001,Porto Velho,2007,7,0.0156237366669496,0.6443680172671133,0.00241234088896291,0.00241234088896291,Falciparum,Ordinary Error
11001,Porto Velho,2007,8,0.01839525785419482,0.9134309039924716,0.00271422716680147,0.00271422716680147,Falciparum,Ordinary Error
11001,Porto Velho,2007,9,0.01065865630728302,0.20636577374981335,0.00187324984472847,0.00187324984472847,Falciparum,Ordinary Error
11001,Porto Velho,2007,10,0.01231514512825926,0.29038314600252135,0.00206366583023864,0.00206366583023864,Falciparum,Ordinary Error
11001,Porto Velho,2007,11,0.01159824099044204,0.23081610571319555,0.00202993276770657,0.00202993276770657,Falciparum,Ordinary Error
11001,Porto Velho,2007,12,0.0129003446796817,0.2771744229532752,0.00222824223156248,0.00222824223156248,Falciparum,Ordinary Error
11001,Porto Velho,2008,1,0.00803692121673427,0.06841163737667022,0.0016087585429082,0.0016087585429082,Falciparum,Ordinary Error
11001,Porto Velho,2008,2,0.01200649299183231,0.2032127758013994,0.002215179329343,0.002215179329343,Falciparum,Ordinary Error
11001,Porto Velho,2008,3,0.00728850175689982,0.04723035129234509,0.00162236409733779,0.00162236409733779,Falciparum,Ordinary Error
11001,Porto Velho,2008,4,0.01191336722643737,0.1680489448289144,0.00231316620450339,0.00231316620450339,Falciparum,Ordinary Error
11001,Porto Velho,2008,5,0.01103572734378388,0.14768438397022937,0.0021808212984653,0.0021808212984653,Falciparum,Ordinary Error
11001,Porto Velho,2008,6,0.01030845230800175,0.13189584333107912,0.00205888890290095,0.00205888890290095,Falciparum,Ordinary Error
11001,Porto Velho,2008,7,0.01426717275475586,0.29821924906539404,0.00253683995851039,0.00253683995851039,Falciparum,Ordinary Error
11001,Porto Velho,2008,8,0.01285839945923716,0.23864328373387556,0.00235858416813816,0.00235858416813816,Falciparum,Ordinary Error
11001,Porto Velho,2008,9,0.01183482042328876,0.19123187630116073,0.00225271863870235,0.00225271863870235,Falciparum,Ordinary Error
11001,Porto Velho,2008,10,0.01214092333629113,0.19641268054316713,0.00229584701218565,0.00229584701218565,Falciparum,Ordinary Error
11001,Porto Velho,2008,11,0.01383453743129936,0.2597541511388002,0.00252336745466119,0.00252336745466119,Falciparum,Ordinary Error
11001,Porto Velho,2008,12,0.01278134954494036,0.21277796444917743,0.0023973772303375,0.0023973772303375,Falciparum,Ordinary Error
11001,Porto Velho,2009,1,0.00851507752892793,0.08183626728406795,0.00179052809113949,0.00179052809113949,Falciparum,Ordinary Error
11001,Porto Velho,2009,2,0.00800749165927933,0.06319519227726722,0.00175807359956681,0.00175807359956681,Falciparum,Ordinary Error
11001,Porto Velho,2009,3,0.00785669163924923,0.05493249246898774,0.00175604685448593,0.00175604685448593,Falciparum,Ordinary Error
11001,Porto Velho,2009,4,0.00603973559494386,0.0134740746988845,0.00150124643113053,0.00150124643113053,Falciparum,Ordinary Error
11001,Porto Velho,2009,5,0.00822548557597047,0.06227917314264647,0.00180151129309713,0.00180151129309713,Falciparum,Ordinary Error
11001,Porto Velho,2009,6,0.00655186068629931,0.02288751123468091,0.00151800905915611,0.00151800905915611,Falciparum,Ordinary Error
11001,Porto Velho,2009,7,0.00730638426512736,0.04201697243817554,0.00158901691775081,0.00158901691775081,Falciparum,Ordinary Error
11001,Porto Velho,2009,8,0.00557572563696878,-0.00496541367444464,0.00132080538786166,0.00132080538786166,Falciparum,Ordinary Error
11001,Porto Velho,2009,9,0.00722743167778622,0.03854119480716067,0.00157027630671535,0.00157027630671535,Falciparum,Ordinary Error
11001,Porto Velho,2009,10,0.00532118369549688,-0.00821974569342864,0.00129853273284502,0.00129853273284502,Falciparum,Ordinary Error
11001,Porto Velho,2009,11,0.00740056849946818,0.04807372938009208,0.0016204537846477,0.0016204537846477,Falciparum,Ordinary Error
11001,Porto Velho,2009,12,0.00113728904738502,-0.07594032933034794,5.865901215986735e-4,5.865901215986735e-4,Falciparum,Ordinary Error
11001,Porto Velho,2010,1,0.00221547109634642,-0.05842415072801135,7.231008751721613e-4,7.231008751721613e-4,Falciparum,Ordinary Error
11001,Porto Velho,2010,2,0.00256403578234962,-0.04898359259009521,8.024290837215231e-4,8.024290837215231e-4,Falciparum,Ordinary Error
11001,Porto Velho,2010,3,0.00424733896801449,-0.01514852108994208,0.00110880324286533,0.00110880324286533,Falciparum,Ordinary Error
11001,Porto Velho,2010,4,0.00758422638280753,0.06048236221119635,0.00163439061820813,0.00163439061820813,Falciparum,Ordinary Error
11001,Porto Velho,2010,5,0.00816274190875793,0.08132615597963733,0.00168427955999528,0.00168427955999528,Falciparum,Ordinary Error
11001,Porto Velho,2010,6,0.01109451947128736,0.1909617796298152,0.00204496911165241,0.00204496911165241,Falciparum,Ordinary Error
11001,Porto Velho,2010,7,0.00849138953453482,0.10488744170505836,0.00167716223452607,0.00167716223452607,Falciparum,Ordinary Error
11001,Porto Velho,2010,8,0.00338781648161662,-0.02812916160917888,9.474593706794154e-4,9.474593706794154e-4,Falciparum,Ordinary Error
11001,Porto Velho,2010,9,0.0031483789686566,-0.02943606056581876,9.569328502205544e-4,9.569328502205544e-4,Falciparum,Ordinary Error
11001,Porto Velho,2010,10,0.00524990844613204,0.00975491690598498,0.00134520807925594,0.00134520807925594,Falciparum,Ordinary Error
11001,Porto Velho,2010,11,0.00652720614711616,0.03557548185386139,0.00154059763017438,0.00154059763017438,Falciparum,Ordinary Error
11001,Porto Velho,2010,12,0.00556273291793157,0.01601901962229696,0.00138449127852727,0.00138449127852727,Falciparum,Ordinary Error
11001,Porto Velho,2011,1,3.2002767646348296e-4,-0.0537310685625185,4.033216259547584e-4,4.033216259547584e-4,Falciparum,Ordinary Error
11001,Porto Velho,2011,2,0.00239186250037749,-0.02199016002863167,8.637926022777159e-4,8.637926022777159e-4,Falciparum,Ordinary Error
11001,Porto Velho,2011,3,0.00136284060692967,-0.02668233438687704,6.961627871535508e-4,6.961627871535508e-4,Falciparum,Ordinary Error
11001,Porto Velho,2011,4,0.00513481559280218,0.01278525534875568,0.0014626823238458,0.0014626823238458,Falciparum,Ordinary Error
11001,Porto Velho,2011,5,0.00490154017581706,0.01000119146187422,0.0013788101059601,0.0013788101059601,Falciparum,Ordinary Error
11001,Porto Velho,2011,6,0.00672085381236073,0.03706901415428887,0.00165112247039492,0.00165112247039492,Falciparum,Ordinary Error
11001,Porto Velho,2011,7,0.00742972022891252,0.05337557371583679,0.00171813573889728,0.00171813573889728,Falciparum,Ordinary Error
11001,Porto Velho,2011,8,0.0092774525915602,0.09707596392299034,0.00196299652851245,0.00196299652851245,Falciparum,Ordinary Error
11001,Porto Velho,2011,9,0.00648932232222979,0.03340719215941989,0.0015711767342745,0.0015711767342745,Falciparum,Ordinary Error
11001,Porto Velho,2011,10,0.00745013484586304,0.04945570742572347,0.00173181095663943,0.00173181095663943,Falciparum,Ordinary Error
11001,Porto Velho,2011,11,0.00565538938177503,0.01571682378677913,0.00142926647406016,0.00142926647406016,Falciparum,Ordinary Error
11001,Porto Velho,2011,12,0.00184262957553943,-0.03717505698387709,7.46449211231473e-4,7.46449211231473e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,1,1.966590743748553e-4,-0.05152661206579713,4.1031612427464e-4,4.1031612427464e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,2,-0.00100577082249692,-0.05067752122724193,1.3322411833213005e-4,1.3322411833213005e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,3,0.00132218972551141,-0.02567496730537202,6.955501604188896e-4,6.955501604188896e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,4,0.00116763894493719,-0.02362949548547388,6.863036975380543e-4,6.863036975380543e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,5,0.00361247976798363,-9.095126462886628e-4,0.00116212455451179,0.00116212455451179,Falciparum,Ordinary Error
11001,Porto Velho,2012,6,0.00521327908669619,0.01779050700886976,0.00142183732180142,0.00142183732180142,Falciparum,Ordinary Error
11001,Porto Velho,2012,7,0.00324835882872752,-0.00397504274083071,0.00104471183487388,0.00104471183487388,Falciparum,Ordinary Error
11001,Porto Velho,2012,8,0.00545236944880705,0.02351989917107339,0.0014624494743454,0.0014624494743454,Falciparum,Ordinary Error
11001,Porto Velho,2012,9,0.00279344702286177,-0.006168828411321,0.00101639854115469,0.00101639854115469,Falciparum,Ordinary Error
11001,Porto Velho,2012,10,0.00424706917119376,0.00720355298480396,0.00133626020393158,0.00133626020393158,Falciparum,Ordinary Error
11001,Porto Velho,2012,11,0.00219907371692631,-0.01082213433309164,9.062017835777814e-4,9.062017835777814e-4,Falciparum,Ordinary Error
11001,Porto Velho,2012,12,0.0027081427295674,-0.00583935550115713,0.00101575876857695,0.00101575876857695,Falciparum,Ordinary Error
11001,Porto Velho,2013,1,9.40498120853256e-4,-0.01894370943646528,5.788458194218582e-4,5.788458194218582e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,2,-0.00243986045298659,-0.03228565861002382,-4.196705010610716e-4,-4.196705010610716e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,3,-0.00216373118652248,-0.02752261273540527,-3.2870918420141795e-4,-3.2870918420141795e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,4,0.00376565272234631,0.00478552926279016,0.00133754235357062,0.00133754235357062,Falciparum,Ordinary Error
11001,Porto Velho,2013,5,0.00164429373139488,-0.00969968940873418,8.359240681336602e-4,8.359240681336602e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,6,1.8707048814907423e-4,-0.01993457322459284,4.5233599361102494e-4,4.5233599361102494e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,7,0.00162567867092176,-0.01307422430770838,7.818456663113843e-4,7.818456663113843e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,8,0.00197260832506226,-0.00953212897414518,8.643633654880495e-4,8.643633654880495e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,9,9.414166631661268e-4,-0.01626761557909399,6.428339368035746e-4,6.428339368035746e-4,Falciparum,Ordinary Error
11001,Porto Velho,2013,10,0.00979057776440414,0.06956883325377723,0.00232892744931106,0.00232892744931106,Falciparum,Ordinary Error
11001,Porto Velho,2013,11,0.00307938816485051,-7.291742550373376e-4,0.00116042358625189,0.00116042358625189,Falciparum,Ordinary Error
11001,Porto Velho,2013,12,0.00357377510631128,0.00334791980330895,0.00127929197206788,0.00127929197206788,Falciparum,Ordinary Error
11001,Porto Velho,2014,1,0.00125979588901695,-0.01019591866667279,7.179600896094207e-4,7.179600896094207e-4,Falciparum,Ordinary Error
11001,Porto Velho,2014,2,-2.820964685180116e-4,-0.01494773862952452,3.131704240766399e-4,3.131704240766399e-4,Falciparum,Ordinary Error
11001,Porto Velho,2014,3,0.00832601052312161,0.04403394722275827,0.00221323048634496,0.00221323048634496,Falciparum,Ordinary Error
11001,Porto Velho,2014,4,0.00535755284126084,0.01658064368660509,0.00175621065814139,0.00175621065814139,Falciparum,Ordinary Error
11001,Porto Velho,2014,5,0.01130336162985409,0.07968704801069237,0.00265285191326267,0.00265285191326267,Falciparum,Ordinary Error
11001,Porto Velho,2014,6,0.0068266273235252,0.03051096963388808,0.00193378936757157,0.00193378936757157,Falciparum,Ordinary Error
11001,Porto Velho,2014,7,0.00995133822989818,0.06963239228587133,0.00238795721059278,0.00238795721059278,Falciparum,Ordinary Error
11001,Porto Velho,2014,8,0.01233531792954092,0.10703947425713171,0.0027175599659124902,0.0027175599659124902,Falciparum,Ordinary Error
11001,Porto Velho,2014,9,0.01330776212627024,0.1172906385400408,0.00288384742930619,0.00288384742930619,Falciparum,Ordinary Error
11001,Porto Velho,2014,10,0.01470757153749624,0.13642977221768943,0.00312289776154284,0.00312289776154284,Falciparum,Ordinary Error
11001,Porto Velho,2014,11,0.01128924902103212,0.07805973992117801,0.00267596089094893,0.00267596089094893,Falciparum,Ordinary Error
11001,Porto Velho,2014,12,0.00843391223863991,0.04289569207005772,0.00225183108591599,0.00225183108591599,Falciparum,Ordinary Error
11001,Porto Velho,2015,1,0.00939193311595144,0.05558752447902772,0.00235092445912597,0.00235092445912597,Falciparum,Ordinary Error
11001,Porto Velho,2015,2,0.00926381409819672,0.04927171372065358,0.00241784165681553,0.00241784165681553,Falciparum,Ordinary Error
11001,Porto Velho,2015,3,0.00764996805021396,0.03235911971650026,0.00221907476529362,0.00221907476529362,Falciparum,Ordinary Error
11001,Porto Velho,2015,4,0.00865561155623342,0.03893436014971301,0.00243582801937017,0.00243582801937017,Falciparum,Ordinary Error
11001,Porto Velho,2015,5,0.00212146440082184,-8.321282095042903e-4,0.00107245548566397,0.00107245548566397,Falciparum,Ordinary Error
11001,Porto Velho,2015,6,0.00480059899443084,0.01314564782666594,0.00163423313760995,0.00163423313760995,Falciparum,Ordinary Error
11001,Porto Velho,2015,7,0.00500897451389996,0.01521953113401913,0.00162946509837452,0.00162946509837452,Falciparum,Ordinary Error
11001,Porto Velho,2015,8,0.01053908019702465,0.06897439855709936,0.00253728853312112,0.00253728853312112,Falciparum,Ordinary Error
11001,Porto Velho,2015,9,0.00501507516005408,0.01453570443502856,0.0016682756491787,0.0016682756491787,Falciparum,Ordinary Error
11001,Porto Velho,2015,10,0.00522440637931934,0.01577122801026841,0.0017468493689341,0.0017468493689341,Falciparum,Ordinary Error
11001,Porto Velho,2015,11,0.00971259510927972,0.05565326443455708,0.00245263684694825,0.00245263684694825,Falciparum,Ordinary Error
11001,Porto Velho,2015,12,0.01070557793541203,0.06644605547190968,0.00258728936764715,0.00258728936764715,Falciparum,Ordinary Error
11001,Porto Velho,2016,1,0.12751436190547646,0.10946392896639157,0.13307658784506515,0.13307658784506515,Falciparum,Ordinary Error
11001,Porto Velho,2016,2,0.08049254248514157,0.06476430838645307,0.085525508094986,0.085525508094986,Falciparum,Ordinary Error
11001,Porto Velho,2016,3,0.03717248482650225,0.02281023402959393,0.04190923715702203,0.04190923715702203,Falciparum,Ordinary Error
11001,Porto Velho,2016,4,0.06396865304726365,0.05018697405708121,0.06857642245400096,0.06857642245400096,Falciparum,Ordinary Error
11001,Porto Velho,2016,5,0.0197931377539625,0.00476580270291589,0.02480287551078271,0.02480287551078271,Falciparum,Ordinary Error
11001,Porto Velho,2016,6,0.03643467831273055,0.01950992491449633,0.04210241042572503,0.04210241042572503,Falciparum,Ordinary Error
11001,Porto Velho,2016,7,0.02502674577104667,0.00631230134974134,0.03142947237177944,0.03142947237177944,Falciparum,Ordinary Error
11001,Porto Velho,2016,8,0.0322891389668544,0.01290355011482363,0.03883964216135288,0.03883964216135288,Falciparum,Ordinary Error
11001,Porto Velho,2016,9,0.04439950308522869,0.02645196729256291,0.05051358696475409,0.05051358696475409,Falciparum,Ordinary Error
11001,Porto Velho,2016,10,0.08339514141619764,0.06611265243030826,0.08930290695686016,0.08930290695686016,Falciparum,Ordinary Error
11001,Porto Velho,2016,11,0.12710134480215465,0.1103681743343624,0.13283743224076044,0.13283743224076044,Falciparum,Ordinary Error
11001,Porto Velho,2016,12,0.08954821344366151,0.07359687388567675,0.0949524640662354,0.0949524640662354,Falciparum,Ordinary Error
11001,Porto Velho,2017,1,0.11340352426783223,0.09775485784299208,0.11883516410885137,0.11883516410885137,Falciparum,Ordinary Error
11001,Porto Velho,2017,2,0.10012827097992766,0.0863831277899796,0.10499388846420514,0.10499388846420514,Falciparum,Ordinary Error
11001,Porto Velho,2017,3,0.14052556174588263,0.12791845619651632,0.1450691642600074,0.1450691642600074,Falciparum,Ordinary Error
11001,Porto Velho,2017,4,0.04417244966590099,0.03192891234462167,0.04856568861355553,0.04856568861355553,Falciparum,Ordinary Error
11001,Porto Velho,2017,5,0.0825163622238179,0.06900606459281418,0.08729090967948577,0.08729090967948577,Falciparum,Ordinary Error
11001,Porto Velho,2017,6,0.13834754551355505,0.12335155170861654,0.1437478467104337,0.1437478467104337,Falciparum,Ordinary Error
11001,Porto Velho,2017,7,0.13636742419344836,0.12043625522644244,0.14246314567138582,0.14246314567138582,Falciparum,Ordinary Error
11001,Porto Velho,2017,8,0.13597415546260166,0.11867029103684786,0.14221240985849798,0.14221240985849798,Falciparum,Ordinary Error
11001,Porto Velho,2017,9,0.16442449505408638,0.14817718034025468,0.17024612620833104,0.17024612620833104,Falciparum,Ordinary Error
11001,Porto Velho,2017,10,0.1618769169904584,0.1464037232485491,0.16750561654007853,0.16750561654007853,Falciparum,Ordinary Error
11001,Porto Velho,2017,11,0.14152133603168465,0.12634200334740053,0.14694187206220136,0.14694187206220136,Falciparum,Ordinary Error
11001,Porto Velho,2017,12,0.05785741239197817,0.04317833685931212,0.06292540998801974,0.06292540998801974,Falciparum,Ordinary Error
11001,Porto Velho,2018,1,0.0682411557410271,0.08038673136354717,0.07329898684853504,-0.00921303877271846,Falciparum,Ordinary Error
11001,Porto Velho,2018,2,0.05950026924901411,0.06996151970237213,0.06398332498677094,-0.00592507473159804,Falciparum,Ordinary Error
11001,Porto Velho,2018,3,0.06058533879963092,0.07003048409927123,0.06472847242667219,0.00245992197038948,Falciparum,Ordinary Error
11001,Porto Velho,2018,4,0.04307766396739539,0.05197936076910329,0.04704517277184042,-0.01118629803256893,Falciparum,Ordinary Error
11001,Porto Velho,2018,5,0.02578666014397408,0.03533674672587515,0.03008018701311756,-0.03219451156672595,Falciparum,Ordinary Error
11001,Porto Velho,2018,6,0.02303686667130643,0.03371048740463305,0.02787283610872425,-0.04158835686019894,Falciparum,Ordinary Error
11001,Porto Velho,2018,7,0.05018296655317894,0.06220170527813071,0.05562722089416645,-0.02272947232649,Falciparum,Ordinary Error
11001,Porto Velho,2018,8,0.1373577416840293,0.14955522339036775,0.1429070406675506,0.06360088477759183,Falciparum,Ordinary Error
11001,Porto Velho,2018,9,0.2122389332051571,0.2234631371809312,0.21738919982412397,0.14492703824951375,Falciparum,Ordinary Error
11001,Porto Velho,2018,10,0.2865299862720781,0.29732606885797086,0.2914911522298391,0.22197480038395484,Falciparum,Ordinary Error
11001,Porto Velho,2018,11,0.2056120403877209,0.21601372419694623,0.21042458990369703,0.14378084924497775,Falciparum,Ordinary Error
11001,Porto Velho,2018,12,0.12339631002482408,0.13320873225260615,0.1279361188471973,0.0650314781847787,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,1,0.0724989168190342,0.2077998028232524,0.02251896355551497,0.02251896355551497,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,2,0.06923121235901575,0.18072786526492568,0.02250832736155583,0.02250832736155583,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,3,0.08655706332455065,0.2673389029291584,0.02585421683369698,0.02585421683369698,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,4,0.05948589730034037,0.12929355952377083,0.02077504206781055,0.02077504206781055,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,5,0.09411892167535664,0.3282545028297543,0.02657500471962892,0.02657500471962892,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,6,0.05717060808051527,0.13263874602940773,0.01929915749873811,0.01929915749873811,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,7,0.08810990895290183,0.343390165516543,0.02426515654642114,0.02426515654642114,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,8,0.092753904077036,0.39781574584427776,0.0246101990108164,0.0246101990108164,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,9,0.08598634681240047,0.34213976165226934,0.02343239423588461,0.02343239423588461,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,10,0.1019747664709677,0.4773394367825215,0.02555778053829061,0.02555778053829061,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,11,0.1344800715813017,0.8258403617678374,0.03027909288259889,0.03027909288259889,Falciparum,Ordinary Error
11002,Guajará-Mirim,2003,12,0.10683994761740612,0.5118694607253484,0.02666274128804235,0.02666274128804235,Falciparum,Ordinary Error
11002,Guajará-Mirim,2004,1,0.1319363845245869,0.9086002582892148,0.02854998572533706,0.02854998572533706,Falciparum,Ordinary Error
11002,Guajará-Mirim,2004,2,0.09549897981755008,0.44066117480011896,0.02418047899195663,0.02418047899195663,Falciparum,Ordinary Error
11002,Guajará-Mirim,2004,3,0.0972612970696064,0.44471748642921544,0.02449035916257103,0.02449035916257103,Falciparum,Ordinary Error
11002,Guajará-Mirim,2004,4,0.0882439519357967,0.35445095793009096,0.0231757062488348,0.0231757062488348,Falciparum,Ordinary Error
11002,Guajará-Mirim,2004,5,0.08237876501329988,0.32461760578836524,0.02216215694268797,0.02216215694268797,Falciparum,Ordinary Error
